附加說明,"一、廠商如有本案履約標的相關問題，請聯絡文創發展科承辦人鄭雅儷小姐，電話02-27208889/1999分機3624。
二、開標時間為資格審查，本局於資格標審查完成後，通知合格廠商出席評選會議簡報。
三、招標文件自公告日起至截止收件日止08:00-17:00之辦公時間現場領取，或郵購方式請需另附回郵郵資新臺幣80元，並請估計郵遞時間。
地點：本局秘書室(臺北市信義區市府路1號4樓西北區)
工本費：招標文件售價新臺幣200元，請先至本局秘書室出納繳費後領取。
電子領投標：自公告日起至截止收件日止，得經政府採購領標系統網站(網址http://web.pcc.gov.tw/)下載本機關採購招標文件電子檔。如系統無法正常執行時，請洽中華電信數據分公司網路中心。
四、投標文件請以掛號郵寄或專人送達或電子投標。
五、對招標文件內容有疑義者，應於113年5月3日前，以書面送達招標機關請求釋疑，招標機關對前項疑義處理結果，將於113年5月9日前，以書面答復請求釋疑廠商。","一、廠商如有本案履約標的相關問題，請聯絡文創發展科承辦人鄭雅儷小姐，電話02-27208889/1999分機3624。
二、開標時間為資格審查，本局於資格標審查完成後，通知合格廠商出席評選會議簡報。
三、招標文件自公告日起至截止收件日止08:00-17:00之辦公時間現場領取，或郵購方式請需另附回郵郵資新臺幣80元，並請估計郵遞時間。
地點：本局秘書室(臺北市信義區市府路1號4樓西北區)
工本費：招標文件售價新臺幣200元，請先至本局秘書室出納繳費後領取。
電子領投標：自公告日起至截止收件日止，得經政府採購領標系統網站(網址http://web.pcc.gov.tw/)下載本機關採購招標文件電子檔。如系統無法正常執行時，請洽中華電信數據分公司網路中心。
四、投標文件請以掛號郵寄或專人送達或電子投標。
五、對招標文件內容有疑義者，應於113年5月3日前，以書面送達招標機關請求釋疑，招標機關對前項疑義處理結果，將於113年5月9日前，以書面答復請求釋疑廠商。",,,,,,,,,,,,,
"一、廠商如有本案履約標的相關問題，請聯絡文創發展科承辦人鄭雅儷小姐，電話02-27208889/1999分機3624。
二、開標時間為資格審查，本局於資格標審查完成後，通知合格廠商出席評選會議簡報。
三、招標文件自公告日起至截止收件日止08:00-17:00之辦公時間現場領取，或郵購方式請需另附回郵郵資新臺幣80元，並請估計郵遞時間。
地點：本局秘書室(臺北市信義區市府路1號4樓西北區)
工本費：招標文件售價新臺幣200元，請先至本局秘書室出納繳費後領取。
電子領投標：自公告日起至截止收件日止，得經政府採購領標系統網站(網址http://web.pcc.gov.tw/)下載本機關採購招標文件電子檔。如系統無法正常執行時，請洽中華電信數據分公司網路中心。
四、投標文件請以掛號郵寄或專人送達或電子投標。
五、對招標文件內容有疑義者，應於113年5月3日前，以書面送達招標機關請求釋疑，招標機關對前項疑義處理結果，將於113年5月9日前，以書面答復請求釋疑廠商。",,,,,,,,,,,,,,,
是否刊登英文公告,否,,,,,,,,,,,,,,
疑義、異議、申訴及檢舉受理單位,"疑義、異議受理單位臺北市政府文化局申訴受理單位臺北市政府採購申訴審議委員會-(地址：110臺北市信義區市府路1號9樓東北區、電話：02-27208889分機1059、傳真：02-27596695)檢舉受理單位地方政府-臺北市政府採購稽核小組-(地址：110臺北市信義區市府路1號3樓南區、電話：02-27208889分機1052、傳真：02-27239354)
臺北市調查處-(地址：106臺北市大安區基隆路二段176號;臺北市郵政60000號信箱、電話：02-27328888)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)",疑義、異議受理單位,臺北市政府文化局,,申訴受理單位,臺北市政府採購申訴審議委員會-(地址：110臺北市信義區市府路1號9樓東北區、電話：02-27208889分機1059、傳真：02-27596695),,檢舉受理單位,"地方政府-臺北市政府採購稽核小組-(地址：110臺北市信義區市府路1號3樓南區、電話：02-27208889分機1052、傳真：02-27239354)
臺北市調查處-(地址：106臺北市大安區基隆路二段176號;臺北市郵政60000號信箱、電話：02-27328888)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)",,,,,,
疑義、異議受理單位,臺北市政府文化局,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
申訴受理單位,臺北市政府採購申訴審議委員會-(地址：110臺北市信義區市府路1號9樓東北區、電話：02-27208889分機1059、傳真：02-27596695),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
檢舉受理單位,"地方政府-臺北市政府採購稽核小組-(地址：110臺北市信義區市府路1號3樓南區、電話：02-27208889分機1052、傳真：02-27239354)
臺北市調查處-(地址：106臺北市大安區基隆路二段176號;臺北市郵政60000號信箱、電話：02-27328888)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)",,,,,,,,,,,,,,
資格項目,附加說明,,,,,,,,,,,,,,
廠商信用之證明,非拒絕往來戶及最近3年內無退票紀錄之信用證明文件（查詢日期應為截止 投標日前半年以內，餘詳投標須知第13點第3項第2款第1目等規定）,,,,,,,,,,,,,,
廠商具有製造、供應或承做能力之證明,,,,,,,,,,,,,,,
廠商具有如期履約能力之證明,,,,,,,,,,,,,,,
廠商或其受雇人、從業人員具有專門技能之證明,,,,,,,,,,,,,,,
廠商具有維修、維護或售後服務能力之證明,,,,,,,,,,,,,,,
其他法令規定或經主管機關認定者,,,,,,,,,,,,,,,
"一、廠商如有本案履約標的相關問題，請聯絡文創發展科承辦人鄭雅儷小姐，電話02-27208889/1999分機3624。
二、開標時間為資格審查，本局於資格標審查完成後，通知合格廠商出席評選會議簡報。
三、招標文件自公告日起至截止收件日止08:00-17:00之辦公時間現場領取，或郵購方式請需另附回郵郵資新臺幣80元，並請估計郵遞時間。
地點：本局秘書室(臺北市信義區市府路1號4樓西北區)
工本費：招標文件售價新臺幣200元，請先至本局秘書室出納繳費後領取。
電子領投標：自公告日起至截止收件日止，得經政府採購領標系統網站(網址http://web.pcc.gov.tw/)下載本機關採購招標文件電子檔。如系統無法正常執行時，請洽中華電信數據分公司網路中心。
四、投標文件請以掛號郵寄或專人送達或電子投標。
五、對招標文件內容有疑義者，應於113年5月3日前，以書面送達招標機關請求釋疑，招標機關對前項疑義處理結果，將於113年5月9日前，以書面答復請求釋疑廠商。",,,,,,,,,,,,,,,
疑義、異議受理單位,臺北市政府文化局,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
申訴受理單位,臺北市政府採購申訴審議委員會-(地址：110臺北市信義區市府路1號9樓東北區、電話：02-27208889分機1059、傳真：02-27596695),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
檢舉受理單位,"地方政府-臺北市政府採購稽核小組-(地址：110臺北市信義區市府路1號3樓南區、電話：02-27208889分機1052、傳真：02-27239354)
臺北市調查處-(地址：106臺北市大安區基隆路二段176號;臺北市郵政60000號信箱、電話：02-27328888)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)",,,,,,,,,,,,,,
