"(一)開標時，投標廠商應由負責人或攜帶委託代理授權書之代理人，攜帶身分證件、印章及出席證明按照開標時間及地點參加開標，並依本校要求出示之。請廠商於招標文件所定開標時間派員到指定之開標場所，以備依本法第51條、第53條、第54條或第57條辦理時提出說明、減價、比減價格、協商、更改原報內容或重新報價，未派員或逾開標時間30分鐘後到場者，視同放棄。
(二)合約正本及副本應由得標者自行製作（本校僅提供完整內容1份），其費用均包含在合約總價內由廠商自理，不另給價。
(三)投標廠商因投標所需之任何費用，不論有無決標，均由投標廠商自行負擔。
(四)最低標標價本校認為屬筆誤或顯著錯誤（不合理）或其他特殊情形，得不決標予該廠商，並以次低標廠商為最低標廠商
(五)得標廠商應於決標日之次日起10日內至本校辦理簽訂契約手續；未經本校同意而逾期不辦理簽約者，將依採購法相關規定辦理。
(六)前條得標後不簽約承攬之案件，本校得以原決標價依決標前各投標廠商標價之順序，自標價低者起，依序洽其他合於招標文件規定之未得標廠商減至該決標價後決標，或重行辦理招標
(七)截止投標日或開標日期若遇颱風來襲(或其他天然災害)並經高雄市政府宣佈，則截止投標日與開標日均順延至次一辦公日。
(八)高雄市政府政風處檢舉電話：0800025025、傳真：（07）3313655、檢舉信箱：高雄市郵政2299號信箱、E-mail：eth@kcg.gov.tw、地址：高雄市苓雅區四維三路2號2。",,,,,,,,,,,,,,,
是否刊登英文公告,否,,,,,,,,,,,,,,
疑義、異議、申訴及檢舉受理單位,"疑義、異議受理單位高雄市立海青高級工商職業學校申訴受理單位高雄市政府採購申訴審議委員會-(地址：802高雄市苓雅區四維三路2號5樓、電話：07-3368333分機2238、傳真：07-3315313)檢舉受理單位法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
高雄市調查處-(地址：801高雄市前金區成功一路428號;高雄市郵政60000號信箱、電話：07-2818888)
地方政府-高雄市政府採購稽核小組-(地址：802高雄市苓雅區四維三路2號5樓、電話：07-3368333分機3239、傳真：07-3315313)",疑義、異議受理單位,高雄市立海青高級工商職業學校,,申訴受理單位,高雄市政府採購申訴審議委員會-(地址：802高雄市苓雅區四維三路2號5樓、電話：07-3368333分機2238、傳真：07-3315313),,檢舉受理單位,"法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
高雄市調查處-(地址：801高雄市前金區成功一路428號;高雄市郵政60000號信箱、電話：07-2818888)
地方政府-高雄市政府採購稽核小組-(地址：802高雄市苓雅區四維三路2號5樓、電話：07-3368333分機3239、傳真：07-3315313)",,,,,,
疑義、異議受理單位,高雄市立海青高級工商職業學校,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
申訴受理單位,高雄市政府採購申訴審議委員會-(地址：802高雄市苓雅區四維三路2號5樓、電話：07-3368333分機2238、傳真：07-3315313),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
檢舉受理單位,"法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
高雄市調查處-(地址：801高雄市前金區成功一路428號;高雄市郵政60000號信箱、電話：07-2818888)
地方政府-高雄市政府採購稽核小組-(地址：802高雄市苓雅區四維三路2號5樓、電話：07-3368333分機3239、傳真：07-3315313)",,,,,,,,,,,,,,
資格項目,附加說明,,,,,,,,,,,,,,
廠商信用之證明,如票據交換機構或受理查詢之金融機構於截止投標日之前半年內所出具之非拒絕往來戶及最近三年內無退票紀錄證明、會計師簽證之財務報表或金融機構或徵信機構出具之信用證明等,,,,,,,,,,,,,,
廠商具有製造、供應或承做能力之證明,,,,,,,,,,,,,,,
廠商具有如期履約能力之證明,,,,,,,,,,,,,,,
廠商或其受雇人、從業人員具有專門技能之證明,,,,,,,,,,,,,,,
廠商具有維修、維護或售後服務能力之證明,,,,,,,,,,,,,,,
其他法令規定或經主管機關認定者,,,,,,,,,,,,,,,
未達公告金額之採購，爭議屬政府採購法第31條規定不予發還或追繳押標金之爭議，始得提出申訴。,,,,,,,,,,,,,,,
"(一)開標時，投標廠商應由負責人或攜帶委託代理授權書之代理人，攜帶身分證件、印章及出席證明按照開標時間及地點參加開標，並依本校要求出示之。請廠商於招標文件所定開標時間派員到指定之開標場所，以備依本法第51條、第53條、第54條或第57條辦理時提出說明、減價、比減價格、協商、更改原報內容或重新報價，未派員或逾開標時間30分鐘後到場者，視同放棄。
(二)合約正本及副本應由得標者自行製作（本校僅提供完整內容1份），其費用均包含在合約總價內由廠商自理，不另給價。
(三)投標廠商因投標所需之任何費用，不論有無決標，均由投標廠商自行負擔。
(四)最低標標價本校認為屬筆誤或顯著錯誤（不合理）或其他特殊情形，得不決標予該廠商，並以次低標廠商為最低標廠商
(五)得標廠商應於決標日之次日起10日內至本校辦理簽訂契約手續；未經本校同意而逾期不辦理簽約者，將依採購法相關規定辦理。
(六)前條得標後不簽約承攬之案件，本校得以原決標價依決標前各投標廠商標價之順序，自標價低者起，依序洽其他合於招標文件規定之未得標廠商減至該決標價後決標，或重行辦理招標
(七)截止投標日或開標日期若遇颱風來襲(或其他天然災害)並經高雄市政府宣佈，則截止投標日與開標日均順延至次一辦公日。
(八)高雄市政府政風處檢舉電話：0800025025、傳真：（07）3313655、檢舉信箱：高雄市郵政2299號信箱、E-mail：eth@kcg.gov.tw、地址：高雄市苓雅區四維三路2號2。",,,,,,,,,,,,,,,
疑義、異議受理單位,高雄市立海青高級工商職業學校,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
申訴受理單位,高雄市政府採購申訴審議委員會-(地址：802高雄市苓雅區四維三路2號5樓、電話：07-3368333分機2238、傳真：07-3315313),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
檢舉受理單位,"法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
高雄市調查處-(地址：801高雄市前金區成功一路428號;高雄市郵政60000號信箱、電話：07-2818888)
地方政府-高雄市政府採購稽核小組-(地址：802高雄市苓雅區四維三路2號5樓、電話：07-3368333分機3239、傳真：07-3315313)",,,,,,,,,,,,,,
