是否訂有底價,是,,,,,,,,,,,,,,
是否屬特殊採購,否,,,,,,,,,,,,,,
是否已辦理公開閱覽,否,,,,,,,,,,,,,,
是否屬統包,否,,,,,,,,,,,,,,
本案完成後所應達到之功能、效益、標準、品質或特性,,,,,,,,,,,,,,,
是否屬共同供應契約採購,否,,,,,,,,,,,,,,
是否屬二以上機關之聯合採購(不適用共同供應契約規定),否,,,,,,,,,,,,,,
是否應依公共工程專業技師簽證規則實施技師簽證,否,,,,,,,,,,,,,,
是否採行協商措施,否,,,,,,,,,,,,,,
是否適用採購法第104條或105條或招標期限標準第10條或第4條之1,否,,,,,,,,,,,,,,
是否依據採購法第106條第1項第1款辦理,否,,,,,,,,,,,,,,
最低標,,,,,,,,,,,,,,,
領投開標,,,,,,,,,,,,,,,
是否提供電子領標,是機關文件費(機關實收)0元系統使用費20元文件代收費0元總計20元是否提供現場領標：否投標須知下載,,,,,,,,,,,,,,
是否提供電子投標,否,,,,,,,,,,,,,,
截止投標,113/04/24 09:00,,,,,,,,,,,,,,
開標時間,113/04/24 14:00,,,,,,,,,,,,,,
開標地點,本校自強樓開標室,,,,,,,,,,,,,,
是否須繳納押標金,否,,,,,,,,,,,,,,
投標文字,正體中文,,,,,,,,,,,,,,
收受投標文件地點,880澎湖縣馬公市中興里民族路63號,,,,,,,,,,,,,,
其他,,,,,,,,,,,,,,,
是否依據採購法第99條,否,,,,,,,,,,,,,,
身心障礙福利機構團體或庇護工場生產物品及服務,項目 :分類 :,,,,,,,,,,,,,,
履約地點,澎湖縣(非原住民地區),,,,,,,,,,,,,,
履約期限,自決標日之次日起 30個日曆天完成交貨。,,,,,,,,,,,,,,
是否刊登公報,否,,,,,,,,,,,,,,
本案採購契約是否採用主管機關訂定之範本,是,,,,,,,,,,,,,,
契約是否訂有依物價指數調整價金規定,否，招標文件未訂物價指數調整條款履約時間短,,,,,,,,,,,,,,
廠商資格摘要,廠商登記或設立之證明投標廠商之基本資格須符合以下任一資格：具公司登記具商業登記廠商納稅之證明。如營業稅或所得稅,,,,,,,,,,,,,,
是否訂有與履約能力有關之基本資格,是廠商應附具之基本資格證明文件或物品：【須於招標文件載明者為限】資格項目附加說明廠商信用之證明如票據交換機構或受理查詢之金融機構於截止投標日之前半年內所出具之非拒絕往來戶及最近三年內無退票紀錄證明、會計師簽證之財務報表或金融機構或徵信機構出具之信用證明等廠商具有製造、供應或承做能力之證明廠商具有如期履約能力之證明廠商或其受雇人、從業人員具有專門技能之證明廠商具有維修、維護或售後服務能力之證明其他法令規定或經主管機關認定者,資格項目,附加說明,廠商信用之證明,如票據交換機構或受理查詢之金融機構於截止投標日之前半年內所出具之非拒絕往來戶及最近三年內無退票紀錄證明、會計師簽證之財務報表或金融機構或徵信機構出具之信用證明等,廠商具有製造、供應或承做能力之證明,,廠商具有如期履約能力之證明,,廠商或其受雇人、從業人員具有專門技能之證明,,廠商具有維修、維護或售後服務能力之證明,,其他法令規定或經主管機關認定者,
資格項目,附加說明,,,,,,,,,,,,,,
廠商信用之證明,如票據交換機構或受理查詢之金融機構於截止投標日之前半年內所出具之非拒絕往來戶及最近三年內無退票紀錄證明、會計師簽證之財務報表或金融機構或徵信機構出具之信用證明等,,,,,,,,,,,,,,
廠商具有製造、供應或承做能力之證明,,,,,,,,,,,,,,,
廠商具有如期履約能力之證明,,,,,,,,,,,,,,,
廠商或其受雇人、從業人員具有專門技能之證明,,,,,,,,,,,,,,,
廠商具有維修、維護或售後服務能力之證明,,,,,,,,,,,,,,,
其他法令規定或經主管機關認定者,,,,,,,,,,,,,,,
附加說明,未達公告金額之採購，爭議屬政府採購法第31條規定不予發還或追繳押標金之爭議，始得提出申訴。規格聯絡人：電子科莊主任，06-9261101轉561。,未達公告金額之採購，爭議屬政府採購法第31條規定不予發還或追繳押標金之爭議，始得提出申訴。,規格聯絡人：電子科莊主任，06-9261101轉561。,,,,,,,,,,,,
未達公告金額之採購，爭議屬政府採購法第31條規定不予發還或追繳押標金之爭議，始得提出申訴。,,,,,,,,,,,,,,,
規格聯絡人：電子科莊主任，06-9261101轉561。,,,,,,,,,,,,,,,
是否刊登英文公告,否,,,,,,,,,,,,,,
疑義、異議、申訴及檢舉受理單位,"疑義、異議受理單位國立澎湖高級海事水產職業學校申訴受理單位行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514)檢舉受理單位部會署-教育部採購稽核小組-(地址：100臺北市中正區中山南路5號、電話：02-77365529 、傳真：02-23583005 )
澎湖縣調查站-(地址：880澎湖縣馬公市新明路77號;馬公郵政60000號信箱、電話：06-9278888)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)",疑義、異議受理單位,國立澎湖高級海事水產職業學校,,申訴受理單位,行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514),,檢舉受理單位,"部會署-教育部採購稽核小組-(地址：100臺北市中正區中山南路5號、電話：02-77365529 、傳真：02-23583005 )
澎湖縣調查站-(地址：880澎湖縣馬公市新明路77號;馬公郵政60000號信箱、電話：06-9278888)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)",,,,,,
疑義、異議受理單位,國立澎湖高級海事水產職業學校,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
申訴受理單位,行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
檢舉受理單位,"部會署-教育部採購稽核小組-(地址：100臺北市中正區中山南路5號、電話：02-77365529 、傳真：02-23583005 )
澎湖縣調查站-(地址：880澎湖縣馬公市新明路77號;馬公郵政60000號信箱、電話：06-9278888)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)",,,,,,,,,,,,,,
資格項目,附加說明,,,,,,,,,,,,,,
廠商信用之證明,如票據交換機構或受理查詢之金融機構於截止投標日之前半年內所出具之非拒絕往來戶及最近三年內無退票紀錄證明、會計師簽證之財務報表或金融機構或徵信機構出具之信用證明等,,,,,,,,,,,,,,
廠商具有製造、供應或承做能力之證明,,,,,,,,,,,,,,,
廠商具有如期履約能力之證明,,,,,,,,,,,,,,,
廠商或其受雇人、從業人員具有專門技能之證明,,,,,,,,,,,,,,,
廠商具有維修、維護或售後服務能力之證明,,,,,,,,,,,,,,,
其他法令規定或經主管機關認定者,,,,,,,,,,,,,,,
未達公告金額之採購，爭議屬政府採購法第31條規定不予發還或追繳押標金之爭議，始得提出申訴。,,,,,,,,,,,,,,,
規格聯絡人：電子科莊主任，06-9261101轉561。,,,,,,,,,,,,,,,
疑義、異議受理單位,國立澎湖高級海事水產職業學校,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
申訴受理單位,行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
檢舉受理單位,"部會署-教育部採購稽核小組-(地址：100臺北市中正區中山南路5號、電話：02-77365529 、傳真：02-23583005 )
澎湖縣調查站-(地址：880澎湖縣馬公市新明路77號;馬公郵政60000號信箱、電話：06-9278888)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)",,,,,,,,,,,,,,
