是否提供電子領標,是機關文件費(機關實收)50元系統使用費20元文件代收費3元總計73元機關文件費指定收款機關單位：國立臺北科技大學是否提供現場領標：是招標文件領取地點106臺北市大安區忠孝東路三段一號招標文件售價及付款方式出納組繳文件費100元投標須知下載,,,,,,,,
是否提供電子投標,否,,,,,,,,
截止投標,113/05/10 17:00,,,,,,,,
開標時間,113/05/13 09:00,,,,,,,,
開標地點,行政大樓七樓開標室,,,,,,,,
是否須繳納押標金,是，且提供廠商線上繳納押標金押標金額度：39000機關押標金指定收款機關單位：國立臺北科技大學● 線上繳納押標金服務將連結到台灣票據交換所「金融業代收即時服務平台」，提供廠商轉帳存入機關帳戶，廠商必須備有讀卡機與銀行金融卡才能作業，且距截止投標期限不足5分鐘時，將不允許線上繳納押標金，請廠商提早作業。● 廠商線上繳納押標金時，將由台灣票據交換所收取轉帳手續費，轉帳金額10萬元以下手續費每次10元，超過10萬元手續費每次20元。,,,,,,,,
投標文字,正體中文或英文,,,,,,,,
收受投標文件地點,106臺北市大安區忠孝東路三段一號收發室,,,,,,,,
其他,,,,,,,,,
是否依據採購法第99條,否,,,,,,,,
身心障礙福利機構團體或庇護工場生產物品及服務,項目 :分類 :,,,,,,,,
履約地點,臺北市(非原住民地區),,,,,,,,
履約期限,決標次日起60日內,,,,,,,,
是否刊登公報,否,,,,,,,,
本案採購契約是否採用主管機關訂定之範本,是,,,,,,,,
契約是否訂有依物價指數調整價金規定,否，招標文件未訂物價指數調整條款履約時間短,,,,,,,,
廠商資格摘要,廠商登記或設立之證明投標廠商之基本資格須符合以下任一資格：具公司登記具商業登記,,,,,,,,
是否訂有與履約能力有關之基本資格,否,,,,,,,,
附加說明,未達公告金額之採購，爭議屬政府採購法第31條規定不予發還或追繳押標金之爭議，始得提出申訴。,未達公告金額之採購，爭議屬政府採購法第31條規定不予發還或追繳押標金之爭議，始得提出申訴。,,,,,,,
未達公告金額之採購，爭議屬政府採購法第31條規定不予發還或追繳押標金之爭議，始得提出申訴。,,,,,,,,,
是否刊登英文公告,否,,,,,,,,
疑義、異議、申訴及檢舉受理單位,"疑義、異議受理單位國立臺北科技大學申訴受理單位行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514)檢舉受理單位臺北市調查處-(地址：106臺北市大安區基隆路二段176號;臺北市郵政60000號信箱、電話：02-27328888)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)",疑義、異議受理單位,國立臺北科技大學,,申訴受理單位,行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514),,檢舉受理單位,"臺北市調查處-(地址：106臺北市大安區基隆路二段176號;臺北市郵政60000號信箱、電話：02-27328888)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)"
疑義、異議受理單位,國立臺北科技大學,,,,,,,,
,,,,,,,,,
申訴受理單位,行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514),,,,,,,,
,,,,,,,,,
檢舉受理單位,"臺北市調查處-(地址：106臺北市大安區基隆路二段176號;臺北市郵政60000號信箱、電話：02-27328888)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)",,,,,,,,
未達公告金額之採購，爭議屬政府採購法第31條規定不予發還或追繳押標金之爭議，始得提出申訴。,,,,,,,,,
疑義、異議受理單位,國立臺北科技大學,,,,,,,,
,,,,,,,,,
申訴受理單位,行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514),,,,,,,,
,,,,,,,,,
檢舉受理單位,"臺北市調查處-(地址：106臺北市大安區基隆路二段176號;臺北市郵政60000號信箱、電話：02-27328888)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)",,,,,,,,
