是否訂有底價,否,,,,,,,,,,,,,,
價格是否納入評選,是,,,,,,,,,,,,,,
所占配分或權重是否為20%以上,是,,,,,,,,,,,,,,
是否屬特殊採購,否,,,,,,,,,,,,,,
是否已辦理公開閱覽,否,,,,,,,,,,,,,,
是否屬統包,否,,,,,,,,,,,,,,
本案完成後所應達到之功能、效益、標準、品質或特性,,,,,,,,,,,,,,,
是否屬共同供應契約採購,否,,,,,,,,,,,,,,
是否屬二以上機關之聯合採購(不適用共同供應契約規定),否,,,,,,,,,,,,,,
是否應依公共工程專業技師簽證規則實施技師簽證,否,,,,,,,,,,,,,,
是否採行協商措施,否,,,,,,,,,,,,,,
是否適用採購法第104條或105條或招標期限標準第10條或第4條之1,否,,,,,,,,,,,,,,
是否依據採購法第106條第1項第1款辦理,否,,,,,,,,,,,,,,
準用最有利標,採購評選委員名單,,,,,,,,,,,,,,
領投開標,,,,,,,,,,,,,,,
是否提供電子領標,是機關文件費(機關實收)0元系統使用費20元文件代收費0元總計20元是否提供現場領標：否投標須知下載,,,,,,,,,,,,,,
是否提供電子投標,否,,,,,,,,,,,,,,
是否異動招標文件,是,,,,,,,,,,,,,,
截止投標,113/04/22 17:00,,,,,,,,,,,,,,
開標時間,113/04/23 09:30,,,,,,,,,,,,,,
開標地點,231209新北市新店區中華路74號，法務部調查局行政大樓1樓102室開標室,,,,,,,,,,,,,,
是否須繳納押標金,"是，且提供廠商線上繳納押標金押標金額度：新臺幣150萬元整機關押標金指定收款機關單位：法務部調查局須繳納押標金之必要理由：
										為確保廠商如實投標。● 線上繳納押標金服務將連結到臺灣銀行「晶片金融卡收單系統」，提供廠商轉帳存入中央銀行國庫局國庫存款戶，廠商必須備有讀卡機與銀行金融卡才能作業，且距截止投標期限不足5分鐘時，將不允許線上繳納押標金，請廠商提早作業。● 廠商線上繳納押標金時，將由臺灣銀行收取轉帳手續費每次10元。",,,,,,,,,,,,,,
是否須繳納履約保證金,"是須繳納履約保證金之必要理由：
								為確保廠商如質履約。",,,,,,,,,,,,,,
投標文字,正體中文或英文,,,,,,,,,,,,,,
收受投標文件地點,231209新北市新店區中華路74號，法務部調查局行政大樓1樓總收發室,,,,,,,,,,,,,,
其他,,,,,,,,,,,,,,,
是否依據採購法第99條,否,,,,,,,,,,,,,,
身心障礙福利機構團體或庇護工場生產物品及服務,項目 :分類 :,,,,,,,,,,,,,,
履約地點,新北市(非原住民地區),,,,,,,,,,,,,,
履約期限,民國113年11月30日,,,,,,,,,,,,,,
是否刊登公報,是,,,,,,,,,,,,,,
本案採購契約是否採用主管機關訂定之範本,是,,,,,,,,,,,,,,
契約是否訂有依物價指數調整價金規定,否，招標文件未訂物價指數調整條款履約時間短,,,,,,,,,,,,,,
廠商資格摘要,廠商登記或設立之證明投標廠商之基本資格須符合以下任一資格：具公司登記具商業登記廠商納稅之證明。如營業稅或所得稅除上述外之其他資格(詳投標須知第64點),,,,,,,,,,,,,,
是否訂有與履約能力有關之基本資格,是廠商應附具之基本資格證明文件或物品：【須於招標文件載明者為限】資格項目附加說明廠商信用之證明如票據交換機構或受理查詢之金融機構於截止投標日之前半年內所出具之非拒絕往來戶及最近三年內無退票紀錄證明、會計師簽證之財務報表或金融機構或徵信機構出具之信用證明等廠商具有製造、供應或承做能力之證明廠商具有如期履約能力之證明廠商或其受雇人、從業人員具有專門技能之證明廠商具有維修、維護或售後服務能力之證明其他法令規定或經主管機關認定者,資格項目,附加說明,廠商信用之證明,如票據交換機構或受理查詢之金融機構於截止投標日之前半年內所出具之非拒絕往來戶及最近三年內無退票紀錄證明、會計師簽證之財務報表或金融機構或徵信機構出具之信用證明等,廠商具有製造、供應或承做能力之證明,,廠商具有如期履約能力之證明,,廠商或其受雇人、從業人員具有專門技能之證明,,廠商具有維修、維護或售後服務能力之證明,,其他法令規定或經主管機關認定者,
資格項目,附加說明,,,,,,,,,,,,,,
廠商信用之證明,如票據交換機構或受理查詢之金融機構於截止投標日之前半年內所出具之非拒絕往來戶及最近三年內無退票紀錄證明、會計師簽證之財務報表或金融機構或徵信機構出具之信用證明等,,,,,,,,,,,,,,
廠商具有製造、供應或承做能力之證明,,,,,,,,,,,,,,,
廠商具有如期履約能力之證明,,,,,,,,,,,,,,,
廠商或其受雇人、從業人員具有專門技能之證明,,,,,,,,,,,,,,,
廠商具有維修、維護或售後服務能力之證明,,,,,,,,,,,,,,,
其他法令規定或經主管機關認定者,,,,,,,,,,,,,,,
是否訂有與履約能力有關之特定資格,否,,,,,,,,,,,,,,
附加說明,"1.公開開標案件有權參加開標之每一投標廠商人數：1人。廠商及代理人注意事項請參閱投標廠商授權書。
2.履約保證金金額新臺幣(下同):300萬元整。
3.保固保證金金額新臺幣:90萬元整。
4.113年4月3日更正公告:更正投標標價清單有關資訊服務費用填寫說明及新增投標標價清單附件。","1.公開開標案件有權參加開標之每一投標廠商人數：1人。廠商及代理人注意事項請參閱投標廠商授權書。
2.履約保證金金額新臺幣(下同):300萬元整。
3.保固保證金金額新臺幣:90萬元整。
4.113年4月3日更正公告:更正投標標價清單有關資訊服務費用填寫說明及新增投標標價清單附件。",,,,,,,,,,,,,
"1.公開開標案件有權參加開標之每一投標廠商人數：1人。廠商及代理人注意事項請參閱投標廠商授權書。
2.履約保證金金額新臺幣(下同):300萬元整。
3.保固保證金金額新臺幣:90萬元整。
4.113年4月3日更正公告:更正投標標價清單有關資訊服務費用填寫說明及新增投標標價清單附件。",,,,,,,,,,,,,,,
是否刊登英文公告,否,,,,,,,,,,,,,,
疑義、異議、申訴及檢舉受理單位,"疑義、異議受理單位法務部調查局申訴受理單位行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514)檢舉受理單位部會署-法務部採購稽核小組-(地址：100台北市中正區重慶南路1段130號、電話：02-23705840、傳真：02-23896249)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
新北市調查處-(地址：220新北市板橋區漢生東路193巷2號;板橋郵政60000號信箱、電話：02-29628888)",疑義、異議受理單位,法務部調查局,,申訴受理單位,行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514),,檢舉受理單位,"部會署-法務部採購稽核小組-(地址：100台北市中正區重慶南路1段130號、電話：02-23705840、傳真：02-23896249)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
新北市調查處-(地址：220新北市板橋區漢生東路193巷2號;板橋郵政60000號信箱、電話：02-29628888)",,,,,,
疑義、異議受理單位,法務部調查局,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
申訴受理單位,行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
檢舉受理單位,"部會署-法務部採購稽核小組-(地址：100台北市中正區重慶南路1段130號、電話：02-23705840、傳真：02-23896249)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
新北市調查處-(地址：220新北市板橋區漢生東路193巷2號;板橋郵政60000號信箱、電話：02-29628888)",,,,,,,,,,,,,,
資格項目,附加說明,,,,,,,,,,,,,,
廠商信用之證明,如票據交換機構或受理查詢之金融機構於截止投標日之前半年內所出具之非拒絕往來戶及最近三年內無退票紀錄證明、會計師簽證之財務報表或金融機構或徵信機構出具之信用證明等,,,,,,,,,,,,,,
廠商具有製造、供應或承做能力之證明,,,,,,,,,,,,,,,
廠商具有如期履約能力之證明,,,,,,,,,,,,,,,
廠商或其受雇人、從業人員具有專門技能之證明,,,,,,,,,,,,,,,
廠商具有維修、維護或售後服務能力之證明,,,,,,,,,,,,,,,
其他法令規定或經主管機關認定者,,,,,,,,,,,,,,,
"1.公開開標案件有權參加開標之每一投標廠商人數：1人。廠商及代理人注意事項請參閱投標廠商授權書。
2.履約保證金金額新臺幣(下同):300萬元整。
3.保固保證金金額新臺幣:90萬元整。
4.113年4月3日更正公告:更正投標標價清單有關資訊服務費用填寫說明及新增投標標價清單附件。",,,,,,,,,,,,,,,
疑義、異議受理單位,法務部調查局,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
申訴受理單位,行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
檢舉受理單位,"部會署-法務部採購稽核小組-(地址：100台北市中正區重慶南路1段130號、電話：02-23705840、傳真：02-23896249)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
新北市調查處-(地址：220新北市板橋區漢生東路193巷2號;板橋郵政60000號信箱、電話：02-29628888)",,,,,,,,,,,,,,
