開標地點,台北市內湖區南京東路六段380號(A5棟 5樓) 採購部會議室,,,,,,,,
是否須繳納押標金,是，尚未提供廠商線上繳納押標金押標金額度：依投標須知規定,,,,,,,,
投標文字,正體中文,,,,,,,,
收受投標文件地點,台北市內湖區南京東路六段380號(A5棟 5樓) 採購部,,,,,,,,
其他,,,,,,,,,
是否依據採購法第99條,否,,,,,,,,
身心障礙福利機構團體或庇護工場生產物品及服務,項目 :分類 :,,,,,,,,
履約地點,桃園市(非原住民地區),,,,,,,,
履約期限,發出訂購通知後90日曆天交貨,,,,,,,,
是否刊登公報,是,,,,,,,,
本案採購契約是否採用主管機關訂定之範本,否不採用主管機關訂定之範本之理由：維持招標單位目前版本,,,,,,,,
契約是否訂有依物價指數調整價金規定,否，招標文件未訂物價指數調整條款其他: 財物案,,,,,,,,
廠商資格摘要,廠商登記或設立之證明投標廠商之基本資格須符合以下任一資格：具公司登記具商業登記廠商納稅之證明。如營業稅或所得稅除上述外之其他資格1.廠商登記或設立之證明。如公司登記或商業登記證明文件、設立或營業登記證、工廠登記證、行業登記證、執業埶照、開業證明、立案證明或列印公開於「全國商工行政服務入口網」(網址:http://gcis.nat.gov.tw)之登記證明資料，或其他由政府機關或其授權機構核發該廠商係合法登記或設立之證明文件。2.廠商納稅之證明。如營業稅或所得稅等。(納稅證明，其屬營業稅繳稅證明者，為營業稅繳款書收據聯或主管稽徵機關核章之最近一期營業人銷售額與稅額申報書收執聯。廠商不及提出最近一期證明者，得以前一期之納稅證明代之。新設立且未屆第一期營業稅繳納期限者，得以營業稅主管稽徵機關核發之核准設立登記公函及申領統一發票購票證相關文件代之。,,,,,,,,
確認無資格限制競爭情形,是,,,,,,,,
是否訂有與履約能力有關之基本資格,否,,,,,,,,
附加說明,"※本案分為「資格、規格標」及「價格標」兩階段開標，「價格標」開標時間由學校審標完成後另行通知。

[招標文件領取方式]：
領取方式：逕洽長庚科技大學總務處梁慧玲小姐03-2118999-5822或請廠商自行至台塑網電子交易市集(http://www.e-fpg.com.tw/)網站右方【台塑企業資訊系統-台塑企業政府採購補助案件公報】專區下載標單","※本案分為「資格、規格標」及「價格標」兩階段開標，「價格標」開標時間由學校審標完成後另行通知。

[招標文件領取方式]：
領取方式：逕洽長庚科技大學總務處梁慧玲小姐03-2118999-5822或請廠商自行至台塑網電子交易市集(http://www.e-fpg.com.tw/)網站右方【台塑企業資訊系統-台塑企業政府採購補助案件公報】專區下載標單",,,,,,,
"※本案分為「資格、規格標」及「價格標」兩階段開標，「價格標」開標時間由學校審標完成後另行通知。

[招標文件領取方式]：
領取方式：逕洽長庚科技大學總務處梁慧玲小姐03-2118999-5822或請廠商自行至台塑網電子交易市集(http://www.e-fpg.com.tw/)網站右方【台塑企業資訊系統-台塑企業政府採購補助案件公報】專區下載標單",,,,,,,,,
是否刊登英文公告,否,,,,,,,,
疑義、異議、申訴及檢舉受理單位,"疑義、異議受理單位長庚學校財團法人長庚科技大學申訴受理單位行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514)檢舉受理單位法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
桃園市調查處-(地址：330桃園市桃園區縣府路19號;桃園南門郵局第7-19號信箱、電話：03-3328888、傳真：03-3347847)
部會署-教育部採購稽核小組-(地址：100臺北市中正區中山南路5號、電話：02-77365529 、傳真：02-23583005 )
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)",疑義、異議受理單位,長庚學校財團法人長庚科技大學,,申訴受理單位,行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514),,檢舉受理單位,"法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
桃園市調查處-(地址：330桃園市桃園區縣府路19號;桃園南門郵局第7-19號信箱、電話：03-3328888、傳真：03-3347847)
部會署-教育部採購稽核小組-(地址：100臺北市中正區中山南路5號、電話：02-77365529 、傳真：02-23583005 )
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)"
疑義、異議受理單位,長庚學校財團法人長庚科技大學,,,,,,,,
,,,,,,,,,
申訴受理單位,行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514),,,,,,,,
,,,,,,,,,
檢舉受理單位,"法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
桃園市調查處-(地址：330桃園市桃園區縣府路19號;桃園南門郵局第7-19號信箱、電話：03-3328888、傳真：03-3347847)
部會署-教育部採購稽核小組-(地址：100臺北市中正區中山南路5號、電話：02-77365529 、傳真：02-23583005 )
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)",,,,,,,,
"※本案分為「資格、規格標」及「價格標」兩階段開標，「價格標」開標時間由學校審標完成後另行通知。

[招標文件領取方式]：
領取方式：逕洽長庚科技大學總務處梁慧玲小姐03-2118999-5822或請廠商自行至台塑網電子交易市集(http://www.e-fpg.com.tw/)網站右方【台塑企業資訊系統-台塑企業政府採購補助案件公報】專區下載標單",,,,,,,,,
疑義、異議受理單位,長庚學校財團法人長庚科技大學,,,,,,,,
,,,,,,,,,
申訴受理單位,行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514),,,,,,,,
,,,,,,,,,
檢舉受理單位,"法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
桃園市調查處-(地址：330桃園市桃園區縣府路19號;桃園南門郵局第7-19號信箱、電話：03-3328888、傳真：03-3347847)
部會署-教育部採購稽核小組-(地址：100臺北市中正區中山南路5號、電話：02-77365529 、傳真：02-23583005 )
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)",,,,,,,,
