疑義、異議、申訴及檢舉受理單位,"疑義、異議受理單位交通部觀光署申訴受理單位行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514)檢舉受理單位法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
臺北市調查處-(地址：106臺北市大安區基隆路二段176號;臺北市郵政60000號信箱、電話：02-27328888)",疑義、異議受理單位,交通部觀光署,,申訴受理單位,行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514),,檢舉受理單位,"法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
臺北市調查處-(地址：106臺北市大安區基隆路二段176號;臺北市郵政60000號信箱、電話：02-27328888)"
疑義、異議受理單位,交通部觀光署,,,,,,,,
,,,,,,,,,
申訴受理單位,行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514),,,,,,,,
,,,,,,,,,
檢舉受理單位,"法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
臺北市調查處-(地址：106臺北市大安區基隆路二段176號;臺北市郵政60000號信箱、電話：02-27328888)",,,,,,,,
未達公告金額之採購，爭議屬政府採購法第31條規定不予發還或追繳押標金之爭議，始得提出申訴。,,,,,,,,,
疑義、異議受理單位,交通部觀光署,,,,,,,,
,,,,,,,,,
申訴受理單位,行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514),,,,,,,,
,,,,,,,,,
檢舉受理單位,"法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
臺北市調查處-(地址：106臺北市大安區基隆路二段176號;臺北市郵政60000號信箱、電話：02-27328888)",,,,,,,,
