招標方式,經公開評選或公開徵求之限制性招標,,,,,,,,,,,,,,
決標方式,準用最有利標採購評選委員名單,準用最有利標,採購評選委員名單,,,,,,,,,,,,
準用最有利標,採購評選委員名單,,,,,,,,,,,,,,
新增公告傳輸次數,01,,,,,,,,,,,,,,
招標狀態,第一次限制性招標,,,,,,,,,,,,,,
公告日,113/05/03,,,,,,,,,,,,,,
是否複數決標,否,,,,,,,,,,,,,,
是否訂有底價,是,,,,,,,,,,,,,,
價格是否納入評選,是,,,,,,,,,,,,,,
所占配分或權重是否為20%以上,是,,,,,,,,,,,,,,
是否屬特殊採購,否,,,,,,,,,,,,,,
是否已辦理公開閱覽,否,,,,,,,,,,,,,,
是否屬統包,否,,,,,,,,,,,,,,
本案完成後所應達到之功能、效益、標準、品質或特性,,,,,,,,,,,,,,,
是否屬共同供應契約採購,否,,,,,,,,,,,,,,
是否屬二以上機關之聯合採購(不適用共同供應契約規定),否,,,,,,,,,,,,,,
是否應依公共工程專業技師簽證規則實施技師簽證,否,,,,,,,,,,,,,,
是否採行協商措施,否,,,,,,,,,,,,,,
是否適用採購法第104條或105條或招標期限標準第10條或第4條之1,否,,,,,,,,,,,,,,
是否依據採購法第106條第1項第1款辦理,否,,,,,,,,,,,,,,
準用最有利標,採購評選委員名單,,,,,,,,,,,,,,
領投開標,,,,,,,,,,,,,,,
是否提供電子領標,是機關文件費(機關實收)0元系統使用費20元文件代收費0元總計20元是否提供現場領標：否投標須知下載,,,,,,,,,,,,,,
是否提供電子投標,否,,,,,,,,,,,,,,
截止投標,113/05/16 17:00,,,,,,,,,,,,,,
開標時間,113/05/17 10:00,,,,,,,,,,,,,,
開標地點,110臺北市信義區基隆路一段333號6樓阿里山室,,,,,,,,,,,,,,
是否須繳納押標金,"是，尚未提供廠商線上繳納押標金押標金額度：90000須繳納押標金之必要理由：
									需求單位考量",,,,,,,,,,,,,,
是否須繳納履約保證金,"是須繳納履約保證金之必要理由：
								需求單位考量",,,,,,,,,,,,,,
投標文字,正體中文,,,,,,,,,,,,,,
收受投標文件地點,110臺北市信義區基隆路一段333號6樓,,,,,,,,,,,,,,
其他,,,,,,,,,,,,,,,
是否依據採購法第99條,否,,,,,,,,,,,,,,
身心障礙福利機構團體或庇護工場生產物品及服務,項目 :分類 :,,,,,,,,,,,,,,
履約地點,臺北市(非原住民地區),,,,,,,,,,,,,,
履約期限,詳契約規定,,,,,,,,,,,,,,
是否刊登公報,是,,,,,,,,,,,,,,
本案採購契約是否採用主管機關訂定之範本,否不採用主管機關訂定之範本之理由：採用本會制式契約範本,,,,,,,,,,,,,,
契約是否訂有依物價指數調整價金規定,否，招標文件未訂物價指數調整條款無預算,,,,,,,,,,,,,,
廠商資格摘要,廠商登記或設立之證明投標廠商之基本資格須符合以下任一資格：具公司登記具商業登記廠商納稅之證明。如營業稅或所得稅除上述外之其他資格本案不允許中國大陸廠商參與及不得採購中國大陸品牌產品，避免使用具資安疑慮之資通訊產品或服務。,,,,,,,,,,,,,,
是否訂有與履約能力有關之基本資格,是廠商應附具之基本資格證明文件或物品：【須於招標文件載明者為限】資格項目附加說明廠商具有製造、供應或承做能力之證明投標廠商須具備於截止投標日前5年內，曾執行海外(至少2國以上)Google關鍵字廣告專案，且單一專案之行銷投放金額須達至少新臺幣50萬元(含稅)之實績證明文件至少1份（如：訂有執行國別與投放績效之雙方用印合約影本或雙方用印之報價單影本至少1份）。廠商信用之證明金融機構出具之非拒絕往來戶及最近3年內無退票紀錄之證明文件(無退票紀錄查詢日期須於投標截止日前半年內)。廠商具有如期履約能力之證明廠商或其受雇人、從業人員具有專門技能之證明廠商具有維修、維護或售後服務能力之證明其他法令規定或經主管機關認定者,資格項目,附加說明,廠商具有製造、供應或承做能力之證明,投標廠商須具備於截止投標日前5年內，曾執行海外(至少2國以上)Google關鍵字廣告專案，且單一專案之行銷投放金額須達至少新臺幣50萬元(含稅)之實績證明文件至少1份（如：訂有執行國別與投放績效之雙方用印合約影本或雙方用印之報價單影本至少1份）。,廠商信用之證明,金融機構出具之非拒絕往來戶及最近3年內無退票紀錄之證明文件(無退票紀錄查詢日期須於投標截止日前半年內)。,廠商具有如期履約能力之證明,,廠商或其受雇人、從業人員具有專門技能之證明,,廠商具有維修、維護或售後服務能力之證明,,其他法令規定或經主管機關認定者,
資格項目,附加說明,,,,,,,,,,,,,,
廠商具有製造、供應或承做能力之證明,投標廠商須具備於截止投標日前5年內，曾執行海外(至少2國以上)Google關鍵字廣告專案，且單一專案之行銷投放金額須達至少新臺幣50萬元(含稅)之實績證明文件至少1份（如：訂有執行國別與投放績效之雙方用印合約影本或雙方用印之報價單影本至少1份）。,,,,,,,,,,,,,,
廠商信用之證明,金融機構出具之非拒絕往來戶及最近3年內無退票紀錄之證明文件(無退票紀錄查詢日期須於投標截止日前半年內)。,,,,,,,,,,,,,,
廠商具有如期履約能力之證明,,,,,,,,,,,,,,,
廠商或其受雇人、從業人員具有專門技能之證明,,,,,,,,,,,,,,,
廠商具有維修、維護或售後服務能力之證明,,,,,,,,,,,,,,,
其他法令規定或經主管機關認定者,,,,,,,,,,,,,,,
附加說明,有關本採購案內容之查詢，請逕洽本會數位商務處數位新貿易模式組陳思芸專員，電話：02-2725-5200轉分機1746。有關投標相關之查詢，請逕洽本會行政處事務組賴鈺蕙專員，電話：02-2725-5200轉分機1442，傳真：02-2757-6653。,有關本採購案內容之查詢，請逕洽本會數位商務處數位新貿易模式組陳思芸專員，電話：02-2725-5200轉分機1746。有關投標相關之查詢，請逕洽本會行政處事務組賴鈺蕙專員，電話：02-2725-5200轉分機1442，傳真：02-2757-6653。,,,,,,,,,,,,,
有關本採購案內容之查詢，請逕洽本會數位商務處數位新貿易模式組陳思芸專員，電話：02-2725-5200轉分機1746。有關投標相關之查詢，請逕洽本會行政處事務組賴鈺蕙專員，電話：02-2725-5200轉分機1442，傳真：02-2757-6653。,,,,,,,,,,,,,,,
是否刊登英文公告,否,,,,,,,,,,,,,,
疑義、異議、申訴及檢舉受理單位,"疑義、異議受理單位財團法人中華民國對外貿易發展協會申訴受理單位行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514)檢舉受理單位中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
部會署-經濟部採購稽核小組-(地址：100臺北市中正區福州街15號、電話：02-23971592、傳真：02-23971593)
臺北市調查處-(地址：106臺北市大安區基隆路二段176號;臺北市郵政60000號信箱、電話：02-27328888)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)",疑義、異議受理單位,財團法人中華民國對外貿易發展協會,,申訴受理單位,行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514),,檢舉受理單位,"中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
部會署-經濟部採購稽核小組-(地址：100臺北市中正區福州街15號、電話：02-23971592、傳真：02-23971593)
臺北市調查處-(地址：106臺北市大安區基隆路二段176號;臺北市郵政60000號信箱、電話：02-27328888)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)",,,,,,
疑義、異議受理單位,財團法人中華民國對外貿易發展協會,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
申訴受理單位,行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
檢舉受理單位,"中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
部會署-經濟部採購稽核小組-(地址：100臺北市中正區福州街15號、電話：02-23971592、傳真：02-23971593)
臺北市調查處-(地址：106臺北市大安區基隆路二段176號;臺北市郵政60000號信箱、電話：02-27328888)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)",,,,,,,,,,,,,,
資格項目,附加說明,,,,,,,,,,,,,,
廠商具有製造、供應或承做能力之證明,投標廠商須具備於截止投標日前5年內，曾執行海外(至少2國以上)Google關鍵字廣告專案，且單一專案之行銷投放金額須達至少新臺幣50萬元(含稅)之實績證明文件至少1份（如：訂有執行國別與投放績效之雙方用印合約影本或雙方用印之報價單影本至少1份）。,,,,,,,,,,,,,,
廠商信用之證明,金融機構出具之非拒絕往來戶及最近3年內無退票紀錄之證明文件(無退票紀錄查詢日期須於投標截止日前半年內)。,,,,,,,,,,,,,,
廠商具有如期履約能力之證明,,,,,,,,,,,,,,,
廠商或其受雇人、從業人員具有專門技能之證明,,,,,,,,,,,,,,,
廠商具有維修、維護或售後服務能力之證明,,,,,,,,,,,,,,,
其他法令規定或經主管機關認定者,,,,,,,,,,,,,,,
有關本採購案內容之查詢，請逕洽本會數位商務處數位新貿易模式組陳思芸專員，電話：02-2725-5200轉分機1746。有關投標相關之查詢，請逕洽本會行政處事務組賴鈺蕙專員，電話：02-2725-5200轉分機1442，傳真：02-2757-6653。,,,,,,,,,,,,,,,
疑義、異議受理單位,財團法人中華民國對外貿易發展協會,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
申訴受理單位,行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
檢舉受理單位,"中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
部會署-經濟部採購稽核小組-(地址：100臺北市中正區福州街15號、電話：02-23971592、傳真：02-23971593)
臺北市調查處-(地址：106臺北市大安區基隆路二段176號;臺北市郵政60000號信箱、電話：02-27328888)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)",,,,,,,,,,,,,,
