附加說明,"經政府機關登記有案之商業或營利事業法人或經教育部立案之大專院校。
※應附具之證明文件：
(一)公司或商業登記證明文件(營利事業登記證自98.4.13起不得作為資格證明文件)或法人登記證書或其他政府機構核發之證明文件。[教育部立案之大專院校檢附相關立案或登記證明資格文件]
(二)最近一期納稅證明（原住民合作社、教育部立案之大專院校或依法免納稅之法人免付）。
(三)切結書。
(四)投標廠商聲明書。
(五)服務建議書1式10份。
(六)電子領標廠商須檢附由廠商列印電子憑據序號等相關內容之紙本。","經政府機關登記有案之商業或營利事業法人或經教育部立案之大專院校。
※應附具之證明文件：
(一)公司或商業登記證明文件(營利事業登記證自98.4.13起不得作為資格證明文件)或法人登記證書或其他政府機構核發之證明文件。[教育部立案之大專院校檢附相關立案或登記證明資格文件]
(二)最近一期納稅證明（原住民合作社、教育部立案之大專院校或依法免納稅之法人免付）。
(三)切結書。
(四)投標廠商聲明書。
(五)服務建議書1式10份。
(六)電子領標廠商須檢附由廠商列印電子憑據序號等相關內容之紙本。",,,,,,,
"經政府機關登記有案之商業或營利事業法人或經教育部立案之大專院校。
※應附具之證明文件：
(一)公司或商業登記證明文件(營利事業登記證自98.4.13起不得作為資格證明文件)或法人登記證書或其他政府機構核發之證明文件。[教育部立案之大專院校檢附相關立案或登記證明資格文件]
(二)最近一期納稅證明（原住民合作社、教育部立案之大專院校或依法免納稅之法人免付）。
(三)切結書。
(四)投標廠商聲明書。
(五)服務建議書1式10份。
(六)電子領標廠商須檢附由廠商列印電子憑據序號等相關內容之紙本。",,,,,,,,,
是否刊登英文公告,否,,,,,,,,
疑義、異議、申訴及檢舉受理單位,"疑義、異議受理單位花蓮縣政府申訴受理單位花蓮縣政府採購申訴審議委員會-(地址：970花蓮縣花蓮市府前路17號、電話：03-8227171分機225~226、傳真：03-8221568)檢舉受理單位花蓮縣調查站-(地址：970花蓮縣花蓮市中美路3之33號;花蓮郵政60000號信箱、電話：03-8338888)
地方政府-花蓮縣政府採購稽核小組-(地址：970花蓮縣花蓮市府前路17號 、電話：03-8242059、傳真：03-8236149)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)",疑義、異議受理單位,花蓮縣政府,,申訴受理單位,花蓮縣政府採購申訴審議委員會-(地址：970花蓮縣花蓮市府前路17號、電話：03-8227171分機225~226、傳真：03-8221568),,檢舉受理單位,"花蓮縣調查站-(地址：970花蓮縣花蓮市中美路3之33號;花蓮郵政60000號信箱、電話：03-8338888)
地方政府-花蓮縣政府採購稽核小組-(地址：970花蓮縣花蓮市府前路17號 、電話：03-8242059、傳真：03-8236149)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)"
疑義、異議受理單位,花蓮縣政府,,,,,,,,
,,,,,,,,,
申訴受理單位,花蓮縣政府採購申訴審議委員會-(地址：970花蓮縣花蓮市府前路17號、電話：03-8227171分機225~226、傳真：03-8221568),,,,,,,,
,,,,,,,,,
檢舉受理單位,"花蓮縣調查站-(地址：970花蓮縣花蓮市中美路3之33號;花蓮郵政60000號信箱、電話：03-8338888)
地方政府-花蓮縣政府採購稽核小組-(地址：970花蓮縣花蓮市府前路17號 、電話：03-8242059、傳真：03-8236149)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)",,,,,,,,
"經政府機關登記有案之商業或營利事業法人或經教育部立案之大專院校。
※應附具之證明文件：
(一)公司或商業登記證明文件(營利事業登記證自98.4.13起不得作為資格證明文件)或法人登記證書或其他政府機構核發之證明文件。[教育部立案之大專院校檢附相關立案或登記證明資格文件]
(二)最近一期納稅證明（原住民合作社、教育部立案之大專院校或依法免納稅之法人免付）。
(三)切結書。
(四)投標廠商聲明書。
(五)服務建議書1式10份。
(六)電子領標廠商須檢附由廠商列印電子憑據序號等相關內容之紙本。",,,,,,,,,
疑義、異議受理單位,花蓮縣政府,,,,,,,,
,,,,,,,,,
申訴受理單位,花蓮縣政府採購申訴審議委員會-(地址：970花蓮縣花蓮市府前路17號、電話：03-8227171分機225~226、傳真：03-8221568),,,,,,,,
,,,,,,,,,
檢舉受理單位,"花蓮縣調查站-(地址：970花蓮縣花蓮市中美路3之33號;花蓮郵政60000號信箱、電話：03-8338888)
地方政府-花蓮縣政府採購稽核小組-(地址：970花蓮縣花蓮市府前路17號 、電話：03-8242059、傳真：03-8236149)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)",,,,,,,,
