契約是否訂有依物價指數調整價金規定,否，招標文件未訂物價指數調整條款履約時間短,,,,,,,,,,,,,,
廠商資格摘要,廠商登記或設立之證明投標廠商之基本資格須符合以下任一資格：具公司登記具商業登記廠商納稅之證明。如營業稅或所得稅除上述外之其他資格營業項目需登記為電腦、電子、電機等相關行業。,,,,,,,,,,,,,,
是否訂有與履約能力有關之基本資格,是廠商應附具之基本資格證明文件或物品：【須於招標文件載明者為限】資格項目附加說明廠商信用之證明如票據交換機構或受理查詢之金融機構於截止投標日之前半年內所出具之非拒絕往來戶及最近三年內無退票紀錄證明、會計師簽證之財務報表或金融機構或徵信機構出具之信用證明等廠商具有製造、供應或承做能力之證明廠商具有如期履約能力之證明廠商或其受雇人、從業人員具有專門技能之證明廠商具有維修、維護或售後服務能力之證明其他法令規定或經主管機關認定者,資格項目,附加說明,廠商信用之證明,如票據交換機構或受理查詢之金融機構於截止投標日之前半年內所出具之非拒絕往來戶及最近三年內無退票紀錄證明、會計師簽證之財務報表或金融機構或徵信機構出具之信用證明等,廠商具有製造、供應或承做能力之證明,,廠商具有如期履約能力之證明,,廠商或其受雇人、從業人員具有專門技能之證明,,廠商具有維修、維護或售後服務能力之證明,,其他法令規定或經主管機關認定者,
資格項目,附加說明,,,,,,,,,,,,,,
廠商信用之證明,如票據交換機構或受理查詢之金融機構於截止投標日之前半年內所出具之非拒絕往來戶及最近三年內無退票紀錄證明、會計師簽證之財務報表或金融機構或徵信機構出具之信用證明等,,,,,,,,,,,,,,
廠商具有製造、供應或承做能力之證明,,,,,,,,,,,,,,,
廠商具有如期履約能力之證明,,,,,,,,,,,,,,,
廠商或其受雇人、從業人員具有專門技能之證明,,,,,,,,,,,,,,,
廠商具有維修、維護或售後服務能力之證明,,,,,,,,,,,,,,,
其他法令規定或經主管機關認定者,,,,,,,,,,,,,,,
附加說明,未達公告金額之採購，爭議屬政府採購法第31條規定不予發還或追繳押標金之爭議，始得提出申訴。,未達公告金額之採購，爭議屬政府採購法第31條規定不予發還或追繳押標金之爭議，始得提出申訴。,,,,,,,,,,,,,
未達公告金額之採購，爭議屬政府採購法第31條規定不予發還或追繳押標金之爭議，始得提出申訴。,,,,,,,,,,,,,,,
是否刊登英文公告,否,,,,,,,,,,,,,,
疑義、異議、申訴及檢舉受理單位,"疑義、異議受理單位高雄市立高雄女子高級中學申訴受理單位高雄市政府採購申訴審議委員會-(地址：802高雄市苓雅區四維三路2號5樓、電話：07-3368333分機2238、傳真：07-3315313)檢舉受理單位地方政府-高雄市政府採購稽核小組-(地址：802高雄市苓雅區四維三路2號5樓、電話：07-3368333分機3239、傳真：07-3315313)
高雄市調查處-(地址：801高雄市前金區成功一路428號;高雄市郵政60000號信箱、電話：07-2818888)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)",疑義、異議受理單位,高雄市立高雄女子高級中學,,申訴受理單位,高雄市政府採購申訴審議委員會-(地址：802高雄市苓雅區四維三路2號5樓、電話：07-3368333分機2238、傳真：07-3315313),,檢舉受理單位,"地方政府-高雄市政府採購稽核小組-(地址：802高雄市苓雅區四維三路2號5樓、電話：07-3368333分機3239、傳真：07-3315313)
高雄市調查處-(地址：801高雄市前金區成功一路428號;高雄市郵政60000號信箱、電話：07-2818888)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)",,,,,,
疑義、異議受理單位,高雄市立高雄女子高級中學,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
申訴受理單位,高雄市政府採購申訴審議委員會-(地址：802高雄市苓雅區四維三路2號5樓、電話：07-3368333分機2238、傳真：07-3315313),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
檢舉受理單位,"地方政府-高雄市政府採購稽核小組-(地址：802高雄市苓雅區四維三路2號5樓、電話：07-3368333分機3239、傳真：07-3315313)
高雄市調查處-(地址：801高雄市前金區成功一路428號;高雄市郵政60000號信箱、電話：07-2818888)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)",,,,,,,,,,,,,,
資格項目,附加說明,,,,,,,,,,,,,,
廠商信用之證明,如票據交換機構或受理查詢之金融機構於截止投標日之前半年內所出具之非拒絕往來戶及最近三年內無退票紀錄證明、會計師簽證之財務報表或金融機構或徵信機構出具之信用證明等,,,,,,,,,,,,,,
廠商具有製造、供應或承做能力之證明,,,,,,,,,,,,,,,
廠商具有如期履約能力之證明,,,,,,,,,,,,,,,
廠商或其受雇人、從業人員具有專門技能之證明,,,,,,,,,,,,,,,
廠商具有維修、維護或售後服務能力之證明,,,,,,,,,,,,,,,
其他法令規定或經主管機關認定者,,,,,,,,,,,,,,,
未達公告金額之採購，爭議屬政府採購法第31條規定不予發還或追繳押標金之爭議，始得提出申訴。,,,,,,,,,,,,,,,
疑義、異議受理單位,高雄市立高雄女子高級中學,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
申訴受理單位,高雄市政府採購申訴審議委員會-(地址：802高雄市苓雅區四維三路2號5樓、電話：07-3368333分機2238、傳真：07-3315313),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
檢舉受理單位,"地方政府-高雄市政府採購稽核小組-(地址：802高雄市苓雅區四維三路2號5樓、電話：07-3368333分機3239、傳真：07-3315313)
高雄市調查處-(地址：801高雄市前金區成功一路428號;高雄市郵政60000號信箱、電話：07-2818888)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)",,,,,,,,,,,,,,
