是否須繳納押標金,"是，且提供廠商線上繳納押標金押標金額度：新臺幣5萬元。機關押標金指定收款機關單位：三軍總醫院不可撤銷擔保信用狀電子押標金有效期：
										
											113/07/30● 線上繳納押標金服務將連結到台灣票據交換所「金融業代收即時服務平台」，提供廠商轉帳存入機關帳戶，廠商必須備有讀卡機與銀行金融卡才能作業，且距截止投標期限不足5分鐘時，將不允許線上繳納押標金，請廠商提早作業。● 廠商線上繳納押標金時，將由台灣票據交換所收取轉帳手續費，轉帳金額10萬元以下手續費每次10元，超過10萬元手續費每次20元。",,,,,,,,
投標文字,正體中文,,,,,,,,
收受投標文件地點,三軍總醫院/招標訂約組（11490臺北市內湖區成功路２段３２５號）,,,,,,,,
其他,,,,,,,,,
是否依據採購法第99條,否,,,,,,,,
身心障礙福利機構團體或庇護工場生產物品及服務,項目 :分類 :,,,,,,,,
履約地點,臺北市(非原住民地區),,,,,,,,
履約期限,簽約次日起至113年12月31日止，詳細交貨時間詳如通用條款第7條。,,,,,,,,
是否刊登公報,是,,,,,,,,
本案採購契約是否採用主管機關訂定之範本,是,,,,,,,,
契約是否訂有依物價指數調整價金規定,否，招標文件未訂物價指數調整條款其他: 財物案,,,,,,,,
廠商資格摘要,廠商登記或設立之證明投標廠商之基本資格須符合以下任一資格：具公司登記具商業登記廠商納稅之證明。如營業稅或所得稅除上述外之其他資格詳如計畫(招標、標價)清單及投標須知。,,,,,,,,
是否訂有與履約能力有關之基本資格,否,,,,,,,,
附加說明,未達公告金額之採購，爭議屬政府採購法第31條規定不予發還或追繳押標金之爭議，始得提出申訴。如對招標文件內容疑義或異議，應於限期內(疑義自公告日或邀標日起等標期之四分之一，本案4/22公告，4/30開標，疑義期限為4/24止，異議自公告日或邀標日之次日起等標期之四分之一，但不得少於10日，異議期限為5/3止)，以書面送(寄)達臺北市內湖區（11490）成功路2段325號三軍總醫院採購組/招標訂約組收或電傳(02)8792-7297 請求釋疑。本院如以處理結果(釋疑)之次日起算至截止投標日或資格審查截止收件日之日數，少於原等標期之四分之一者(未滿一日者以一日計)，截止日將延後至補足不足之日數。,未達公告金額之採購，爭議屬政府採購法第31條規定不予發還或追繳押標金之爭議，始得提出申訴。,如對招標文件內容疑義或異議，應於限期內(疑義自公告日或邀標日起等標期之四分之一，本案4/22公告，4/30開標，疑義期限為4/24止，異議自公告日或邀標日之次日起等標期之四分之一，但不得少於10日，異議期限為5/3止)，以書面送(寄)達臺北市內湖區（11490）成功路2段325號三軍總醫院採購組/招標訂約組收或電傳(02)8792-7297 請求釋疑。本院如以處理結果(釋疑)之次日起算至截止投標日或資格審查截止收件日之日數，少於原等標期之四分之一者(未滿一日者以一日計)，截止日將延後至補足不足之日數。,,,,,,
未達公告金額之採購，爭議屬政府採購法第31條規定不予發還或追繳押標金之爭議，始得提出申訴。,,,,,,,,,
如對招標文件內容疑義或異議，應於限期內(疑義自公告日或邀標日起等標期之四分之一，本案4/22公告，4/30開標，疑義期限為4/24止，異議自公告日或邀標日之次日起等標期之四分之一，但不得少於10日，異議期限為5/3止)，以書面送(寄)達臺北市內湖區（11490）成功路2段325號三軍總醫院採購組/招標訂約組收或電傳(02)8792-7297 請求釋疑。本院如以處理結果(釋疑)之次日起算至截止投標日或資格審查截止收件日之日數，少於原等標期之四分之一者(未滿一日者以一日計)，截止日將延後至補足不足之日數。,,,,,,,,,
是否刊登英文公告,否,,,,,,,,
疑義、異議、申訴及檢舉受理單位,"疑義、異議受理單位國防醫學院三軍總醫院（地址：臺北市內湖區成功路2段325號；電話：(02)8792－7029；傳真：(02)8792－7297）申訴受理單位行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514)檢舉受理單位部會署-國防部採購稽核小組-(地址：104臺北市中山區北安路409號、電話：02-85099467、傳真：02-85099469)
臺北市調查處-(地址：106臺北市大安區基隆路二段176號;臺北市郵政60000號信箱、電話：02-27328888)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)",疑義、異議受理單位,國防醫學院三軍總醫院（地址：臺北市內湖區成功路2段325號；電話：(02)8792－7029；傳真：(02)8792－7297）,,申訴受理單位,行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514),,檢舉受理單位,"部會署-國防部採購稽核小組-(地址：104臺北市中山區北安路409號、電話：02-85099467、傳真：02-85099469)
臺北市調查處-(地址：106臺北市大安區基隆路二段176號;臺北市郵政60000號信箱、電話：02-27328888)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)"
疑義、異議受理單位,國防醫學院三軍總醫院（地址：臺北市內湖區成功路2段325號；電話：(02)8792－7029；傳真：(02)8792－7297）,,,,,,,,
,,,,,,,,,
申訴受理單位,行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514),,,,,,,,
,,,,,,,,,
檢舉受理單位,"部會署-國防部採購稽核小組-(地址：104臺北市中山區北安路409號、電話：02-85099467、傳真：02-85099469)
臺北市調查處-(地址：106臺北市大安區基隆路二段176號;臺北市郵政60000號信箱、電話：02-27328888)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)",,,,,,,,
未達公告金額之採購，爭議屬政府採購法第31條規定不予發還或追繳押標金之爭議，始得提出申訴。,,,,,,,,,
如對招標文件內容疑義或異議，應於限期內(疑義自公告日或邀標日起等標期之四分之一，本案4/22公告，4/30開標，疑義期限為4/24止，異議自公告日或邀標日之次日起等標期之四分之一，但不得少於10日，異議期限為5/3止)，以書面送(寄)達臺北市內湖區（11490）成功路2段325號三軍總醫院採購組/招標訂約組收或電傳(02)8792-7297 請求釋疑。本院如以處理結果(釋疑)之次日起算至截止投標日或資格審查截止收件日之日數，少於原等標期之四分之一者(未滿一日者以一日計)，截止日將延後至補足不足之日數。,,,,,,,,,
疑義、異議受理單位,國防醫學院三軍總醫院（地址：臺北市內湖區成功路2段325號；電話：(02)8792－7029；傳真：(02)8792－7297）,,,,,,,,
,,,,,,,,,
申訴受理單位,行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514),,,,,,,,
,,,,,,,,,
檢舉受理單位,"部會署-國防部採購稽核小組-(地址：104臺北市中山區北安路409號、電話：02-85099467、傳真：02-85099469)
臺北市調查處-(地址：106臺北市大安區基隆路二段176號;臺北市郵政60000號信箱、電話：02-27328888)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)",,,,,,,,
