是否屬共同供應契約採購,否,,,,,,,,
是否屬二以上機關之聯合採購(不適用共同供應契約規定),否,,,,,,,,
是否應依公共工程專業技師簽證規則實施技師簽證,否,,,,,,,,
是否採行協商措施,否,,,,,,,,
是否適用採購法第104條或105條或招標期限標準第10條或第4條之1,否,,,,,,,,
是否依據採購法第106條第1項第1款辦理,否,,,,,,,,
準用最有利標,採購評選委員名單,,,,,,,,
領投開標,,,,,,,,,
是否提供電子領標,是機關文件費(機關實收)30元系統使用費20元文件代收費2元總計52元機關文件費指定收款機關單位：桃園市政府工務局是否提供現場領標：否投標須知下載,,,,,,,,
是否提供電子投標,否,,,,,,,,
截止投標,113/04/09 09:00,,,,,,,,
開標時間,113/04/09 10:00,,,,,,,,
開標地點,桃園市政府8樓802會議室,,,,,,,,
是否須繳納押標金,否,,,,,,,,
是否須繳納履約保證金,否,,,,,,,,
投標文字,正體中文或英文,,,,,,,,
收受投標文件地點,親送或寄達桃園市政府7樓工務局採購管理科收,,,,,,,,
其他,,,,,,,,,
是否依據採購法第99條,否,,,,,,,,
身心障礙福利機構團體或庇護工場生產物品及服務,項目 :分類 :,,,,,,,,
履約地點,桃園市(非原住民地區),,,,,,,,
履約期限,自決標日次日起至113年10月30日前完成,,,,,,,,
是否刊登公報,是,,,,,,,,
本案採購契約是否採用主管機關訂定之範本,是,,,,,,,,
契約是否訂有依物價指數調整價金規定,否，招標文件未訂物價指數調整條款其他: 勞務案,,,,,,,,
廠商資格摘要,除上述外之其他資格(一)	廠商基本資格(擇一即可)：1.	依法核准設立登記之公司、合夥或獨資之工商行號。2.	依法設立登記非屬營利事業之法人、團體(不包括學校)。(二)	應附文件：1.	依法核准設立登記之公司、合夥或獨資之工商行號：(1).	廠商設立或登記證明文件(2).	投標廠商聲明書（正本）(3).	採購標單兼切結書（正本）(4).	服務建議書(5).	電子領標憑據2.	依法設立登記非屬營利事業之法人、團體(不包括學校)：(1).	依法核准設立登記證明文件(2).	投標廠商聲明書（正本）(3).	採購標單兼切結書（正本）(4).	服務建議書(5).	電子領標憑據,,,,,,,,
確認無資格限制競爭情形,是,,,,,,,,
是否訂有與履約能力有關之基本資格,否,,,,,,,,
附加說明,"【注意事項】：採購標單（兼切結書）使用文字依其標價填寫注意事項辦理。
【履約地點】：桃園市全區
 
【招標文件領取方式及地點】:
廠商請以電子領標方式下載所有招標文件，本府不提供紙本領標作業。(依政府採購法「電子採購作業辦法」第六條規定辦理)
 
【備註】：
1.廠商對招標文件內容有疑義者，應以書面向洽辦機關請求釋疑之期限：自公告日或邀標日起等標期之四分之一，其尾數不足一日者，以一日計。
2.機關以書面向請求釋疑之廠商答復之期限：依政府採購法施行細則第43條第3項規定。（機關最後釋疑之次日起算至截止投標日或資格審查截止收件日之日數，不得少於原等標期之四分之一，其未滿1日者以1日計；前述日數有不足者，截止日至少應延後至補足不足之日數。）廠商如對招標文件內容有不明瞭事項，請逕洽本案洽辦機關：桃園市政府原住民族行政局教育文化科(03-3322101分機6684)游婷芳小姐查詢，如對招標公告內容及電子領標文件傳送有不明瞭事項，可洽工務局採購管理科(03-3322101分機6770)或撥打0800080512(客服專線)查詢。
 3.得標廠商應於決標後逕洽洽辦機關：桃園市政府原住民族行政局辦理訂約手續。
4.請各領標廠商於領標日起至截止投標前，每日再次查看本案是否有補充或變更等相關公告，以確保自身權益。","【注意事項】：採購標單（兼切結書）使用文字依其標價填寫注意事項辦理。
【履約地點】：桃園市全區
 
【招標文件領取方式及地點】:
廠商請以電子領標方式下載所有招標文件，本府不提供紙本領標作業。(依政府採購法「電子採購作業辦法」第六條規定辦理)
 
【備註】：
1.廠商對招標文件內容有疑義者，應以書面向洽辦機關請求釋疑之期限：自公告日或邀標日起等標期之四分之一，其尾數不足一日者，以一日計。
2.機關以書面向請求釋疑之廠商答復之期限：依政府採購法施行細則第43條第3項規定。（機關最後釋疑之次日起算至截止投標日或資格審查截止收件日之日數，不得少於原等標期之四分之一，其未滿1日者以1日計；前述日數有不足者，截止日至少應延後至補足不足之日數。）廠商如對招標文件內容有不明瞭事項，請逕洽本案洽辦機關：桃園市政府原住民族行政局教育文化科(03-3322101分機6684)游婷芳小姐查詢，如對招標公告內容及電子領標文件傳送有不明瞭事項，可洽工務局採購管理科(03-3322101分機6770)或撥打0800080512(客服專線)查詢。
 3.得標廠商應於決標後逕洽洽辦機關：桃園市政府原住民族行政局辦理訂約手續。
4.請各領標廠商於領標日起至截止投標前，每日再次查看本案是否有補充或變更等相關公告，以確保自身權益。",,,,,,,
"【注意事項】：採購標單（兼切結書）使用文字依其標價填寫注意事項辦理。
【履約地點】：桃園市全區
 
【招標文件領取方式及地點】:
廠商請以電子領標方式下載所有招標文件，本府不提供紙本領標作業。(依政府採購法「電子採購作業辦法」第六條規定辦理)
 
【備註】：
1.廠商對招標文件內容有疑義者，應以書面向洽辦機關請求釋疑之期限：自公告日或邀標日起等標期之四分之一，其尾數不足一日者，以一日計。
2.機關以書面向請求釋疑之廠商答復之期限：依政府採購法施行細則第43條第3項規定。（機關最後釋疑之次日起算至截止投標日或資格審查截止收件日之日數，不得少於原等標期之四分之一，其未滿1日者以1日計；前述日數有不足者，截止日至少應延後至補足不足之日數。）廠商如對招標文件內容有不明瞭事項，請逕洽本案洽辦機關：桃園市政府原住民族行政局教育文化科(03-3322101分機6684)游婷芳小姐查詢，如對招標公告內容及電子領標文件傳送有不明瞭事項，可洽工務局採購管理科(03-3322101分機6770)或撥打0800080512(客服專線)查詢。
 3.得標廠商應於決標後逕洽洽辦機關：桃園市政府原住民族行政局辦理訂約手續。
4.請各領標廠商於領標日起至截止投標前，每日再次查看本案是否有補充或變更等相關公告，以確保自身權益。",,,,,,,,,
是否刊登英文公告,否,,,,,,,,
疑義、異議、申訴及檢舉受理單位,"疑義、異議受理單位桃園市政府原住民族行政局教育文化科申訴受理單位桃園市政府採購申訴審議委員會-(地址：330桃園市桃園區縣府路1號、電話：03-3322101分機5717、傳真：03-3391726)檢舉受理單位法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
桃園市調查處-(地址：330桃園市桃園區縣府路19號;桃園南門郵局第7-19號信箱、電話：03-3328888、傳真：03-3347847)
地方政府-桃園市政府採購稽核小組-(地址：330桃園市桃園區縣府路1號15樓、電話：03-3322101分機6634-6636、傳真：03-3324575)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)",疑義、異議受理單位,桃園市政府原住民族行政局教育文化科,,申訴受理單位,桃園市政府採購申訴審議委員會-(地址：330桃園市桃園區縣府路1號、電話：03-3322101分機5717、傳真：03-3391726),,檢舉受理單位,"法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
桃園市調查處-(地址：330桃園市桃園區縣府路19號;桃園南門郵局第7-19號信箱、電話：03-3328888、傳真：03-3347847)
地方政府-桃園市政府採購稽核小組-(地址：330桃園市桃園區縣府路1號15樓、電話：03-3322101分機6634-6636、傳真：03-3324575)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)"
疑義、異議受理單位,桃園市政府原住民族行政局教育文化科,,,,,,,,
,,,,,,,,,
申訴受理單位,桃園市政府採購申訴審議委員會-(地址：330桃園市桃園區縣府路1號、電話：03-3322101分機5717、傳真：03-3391726),,,,,,,,
,,,,,,,,,
檢舉受理單位,"法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
桃園市調查處-(地址：330桃園市桃園區縣府路19號;桃園南門郵局第7-19號信箱、電話：03-3328888、傳真：03-3347847)
地方政府-桃園市政府採購稽核小組-(地址：330桃園市桃園區縣府路1號15樓、電話：03-3322101分機6634-6636、傳真：03-3324575)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)",,,,,,,,
"【注意事項】：採購標單（兼切結書）使用文字依其標價填寫注意事項辦理。
【履約地點】：桃園市全區
 
【招標文件領取方式及地點】:
廠商請以電子領標方式下載所有招標文件，本府不提供紙本領標作業。(依政府採購法「電子採購作業辦法」第六條規定辦理)
 
【備註】：
1.廠商對招標文件內容有疑義者，應以書面向洽辦機關請求釋疑之期限：自公告日或邀標日起等標期之四分之一，其尾數不足一日者，以一日計。
2.機關以書面向請求釋疑之廠商答復之期限：依政府採購法施行細則第43條第3項規定。（機關最後釋疑之次日起算至截止投標日或資格審查截止收件日之日數，不得少於原等標期之四分之一，其未滿1日者以1日計；前述日數有不足者，截止日至少應延後至補足不足之日數。）廠商如對招標文件內容有不明瞭事項，請逕洽本案洽辦機關：桃園市政府原住民族行政局教育文化科(03-3322101分機6684)游婷芳小姐查詢，如對招標公告內容及電子領標文件傳送有不明瞭事項，可洽工務局採購管理科(03-3322101分機6770)或撥打0800080512(客服專線)查詢。
 3.得標廠商應於決標後逕洽洽辦機關：桃園市政府原住民族行政局辦理訂約手續。
4.請各領標廠商於領標日起至截止投標前，每日再次查看本案是否有補充或變更等相關公告，以確保自身權益。",,,,,,,,,
疑義、異議受理單位,桃園市政府原住民族行政局教育文化科,,,,,,,,
,,,,,,,,,
申訴受理單位,桃園市政府採購申訴審議委員會-(地址：330桃園市桃園區縣府路1號、電話：03-3322101分機5717、傳真：03-3391726),,,,,,,,
,,,,,,,,,
檢舉受理單位,"法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
桃園市調查處-(地址：330桃園市桃園區縣府路19號;桃園南門郵局第7-19號信箱、電話：03-3328888、傳真：03-3347847)
地方政府-桃園市政府採購稽核小組-(地址：330桃園市桃園區縣府路1號15樓、電話：03-3322101分機6634-6636、傳真：03-3324575)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)",,,,,,,,
