收受投標文件地點,臺北市中正區公園路64號本署總收文,,,,,,,,,,,,,,
其他,,,,,,,,,,,,,,,
是否依據採購法第99條,否,,,,,,,,,,,,,,
身心障礙福利機構團體或庇護工場生產物品及服務,項目 :分類 :,,,,,,,,,,,,,,
履約地點,臺北市(非原住民地區),,,,,,,,,,,,,,
履約期限,詳如附加說明第7點,,,,,,,,,,,,,,
是否刊登公報,是,,,,,,,,,,,,,,
本案採購契約是否採用主管機關訂定之範本,是,,,,,,,,,,,,,,
契約是否訂有依物價指數調整價金規定,否，招標文件未訂物價指數調整條款履約時間短,,,,,,,,,,,,,,
廠商資格摘要,除上述外之其他資格一、廠商登記或設立之證明(公立院校及公立研究機構得以組織條例或規程代替設立證明文件)。二、廠商納稅證明(詳如「投標廠商資格與特殊或巨額採購認定標準」第3條第5項規定)：(不需納稅或免稅之其他法人得免，立案之公、私立大專院校免附)。三、廠商信用之證明(立案之公、私立大專院校免附)。,,,,,,,,,,,,,,
確認無資格限制競爭情形,是,,,,,,,,,,,,,,
是否訂有與履約能力有關之基本資格,是廠商應附具之基本資格證明文件或物品：【須於招標文件載明者為限】資格項目附加說明廠商信用之證明立案之公、私立大專院校免附。廠商具有製造、供應或承做能力之證明廠商具有如期履約能力之證明廠商或其受雇人、從業人員具有專門技能之證明廠商具有維修、維護或售後服務能力之證明其他法令規定或經主管機關認定者,資格項目,附加說明,廠商信用之證明,立案之公、私立大專院校免附。,廠商具有製造、供應或承做能力之證明,,廠商具有如期履約能力之證明,,廠商或其受雇人、從業人員具有專門技能之證明,,廠商具有維修、維護或售後服務能力之證明,,其他法令規定或經主管機關認定者,
資格項目,附加說明,,,,,,,,,,,,,,
廠商信用之證明,立案之公、私立大專院校免附。,,,,,,,,,,,,,,
廠商具有製造、供應或承做能力之證明,,,,,,,,,,,,,,,
廠商具有如期履約能力之證明,,,,,,,,,,,,,,,
廠商或其受雇人、從業人員具有專門技能之證明,,,,,,,,,,,,,,,
廠商具有維修、維護或售後服務能力之證明,,,,,,,,,,,,,,,
其他法令規定或經主管機關認定者,,,,,,,,,,,,,,,
附加說明,"1.投標封套外部皆須書明投標廠商名稱、地址及採購案號或採購案名。採購技術規格如有疑問，請洽本機關	海象氣候組承辦人：陳維翔　電話：02-2349-1039
2.若截止收件日期及開標日期適逢本機關天災停止上班，則順延至下一上班日（恢復上班之第一天）同一時間、地點截止收件及開標。
3.請廠商投標前注意查看招標文件有無異動公告，餘詳招標文件之規定。
4.廠商對招標文件內容有疑義者，應自公告日或邀標日起等標期之四分之一內(其尾數不足1日者，以1日計)，以書面載明請釋廠商名稱、負責人或代表人姓名、聯絡電話、傳真機號碼向本機關請求釋疑，逾期或不具名者均不予受理。
5.本機關以書面答復前條請求釋疑廠商之期限：依採購法施行細則第43條第3項規定。（機關最後釋疑之次日起算至截止投標日或資格審查截止收件日之日數，不得少於原等標期之四分之一，其未滿1日者以1日計；前述日數有不足者，截止日至少應延後至補足不足之日數。）
6.1家以上之廠商投標即當場進行審查，資格符合需要者擇期簡報，俟評選出最優勝廠商後，再行辦理議價程序，投標廠商請準時參加，不另通知。
7.本案履約期限：
■廠商應於113年決標日至113年12月31日之期間內履行採購標的之供應。
■廠商需於下列期限內完成各期工作予本署審查或書面驗收:
1.需於決標次日起3工作天內上網連結政府研究資訊(GRB)系統，完成政府部門研究計畫基本資料表登錄
2.113年7月1日(含)前完成期中報告初稿繳交，經本署審查通過，7月31日(含)前交付期中報告(含7月1日以前之2次工作進度報告會議紀錄)。
3.113年11月29日(含)前完成期末報告初稿繳交，經本署審查通過，12月31日(含)前交付期末報告(含11月29日以前之2次工作進度報告會議紀錄)。","1.投標封套外部皆須書明投標廠商名稱、地址及採購案號或採購案名。採購技術規格如有疑問，請洽本機關	海象氣候組承辦人：陳維翔　電話：02-2349-1039
2.若截止收件日期及開標日期適逢本機關天災停止上班，則順延至下一上班日（恢復上班之第一天）同一時間、地點截止收件及開標。
3.請廠商投標前注意查看招標文件有無異動公告，餘詳招標文件之規定。
4.廠商對招標文件內容有疑義者，應自公告日或邀標日起等標期之四分之一內(其尾數不足1日者，以1日計)，以書面載明請釋廠商名稱、負責人或代表人姓名、聯絡電話、傳真機號碼向本機關請求釋疑，逾期或不具名者均不予受理。
5.本機關以書面答復前條請求釋疑廠商之期限：依採購法施行細則第43條第3項規定。（機關最後釋疑之次日起算至截止投標日或資格審查截止收件日之日數，不得少於原等標期之四分之一，其未滿1日者以1日計；前述日數有不足者，截止日至少應延後至補足不足之日數。）
6.1家以上之廠商投標即當場進行審查，資格符合需要者擇期簡報，俟評選出最優勝廠商後，再行辦理議價程序，投標廠商請準時參加，不另通知。
7.本案履約期限：
■廠商應於113年決標日至113年12月31日之期間內履行採購標的之供應。
■廠商需於下列期限內完成各期工作予本署審查或書面驗收:
1.需於決標次日起3工作天內上網連結政府研究資訊(GRB)系統，完成政府部門研究計畫基本資料表登錄
2.113年7月1日(含)前完成期中報告初稿繳交，經本署審查通過，7月31日(含)前交付期中報告(含7月1日以前之2次工作進度報告會議紀錄)。
3.113年11月29日(含)前完成期末報告初稿繳交，經本署審查通過，12月31日(含)前交付期末報告(含11月29日以前之2次工作進度報告會議紀錄)。",,,,,,,,,,,,,
"1.投標封套外部皆須書明投標廠商名稱、地址及採購案號或採購案名。採購技術規格如有疑問，請洽本機關	海象氣候組承辦人：陳維翔　電話：02-2349-1039
2.若截止收件日期及開標日期適逢本機關天災停止上班，則順延至下一上班日（恢復上班之第一天）同一時間、地點截止收件及開標。
3.請廠商投標前注意查看招標文件有無異動公告，餘詳招標文件之規定。
4.廠商對招標文件內容有疑義者，應自公告日或邀標日起等標期之四分之一內(其尾數不足1日者，以1日計)，以書面載明請釋廠商名稱、負責人或代表人姓名、聯絡電話、傳真機號碼向本機關請求釋疑，逾期或不具名者均不予受理。
5.本機關以書面答復前條請求釋疑廠商之期限：依採購法施行細則第43條第3項規定。（機關最後釋疑之次日起算至截止投標日或資格審查截止收件日之日數，不得少於原等標期之四分之一，其未滿1日者以1日計；前述日數有不足者，截止日至少應延後至補足不足之日數。）
6.1家以上之廠商投標即當場進行審查，資格符合需要者擇期簡報，俟評選出最優勝廠商後，再行辦理議價程序，投標廠商請準時參加，不另通知。
7.本案履約期限：
■廠商應於113年決標日至113年12月31日之期間內履行採購標的之供應。
■廠商需於下列期限內完成各期工作予本署審查或書面驗收:
1.需於決標次日起3工作天內上網連結政府研究資訊(GRB)系統，完成政府部門研究計畫基本資料表登錄
2.113年7月1日(含)前完成期中報告初稿繳交，經本署審查通過，7月31日(含)前交付期中報告(含7月1日以前之2次工作進度報告會議紀錄)。
3.113年11月29日(含)前完成期末報告初稿繳交，經本署審查通過，12月31日(含)前交付期末報告(含11月29日以前之2次工作進度報告會議紀錄)。",,,,,,,,,,,,,,,
是否刊登英文公告,否,,,,,,,,,,,,,,
疑義、異議、申訴及檢舉受理單位,"疑義、異議受理單位交通部中央氣象署申訴受理單位行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514)檢舉受理單位部會署-交通部採購稽核小組-(地址：540南投縣南投市省府路6號、電話：049-2370030、傳真：049-2391517)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
臺北市調查處-(地址：106臺北市大安區基隆路二段176號;臺北市郵政60000號信箱、電話：02-27328888)",疑義、異議受理單位,交通部中央氣象署,,申訴受理單位,行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514),,檢舉受理單位,"部會署-交通部採購稽核小組-(地址：540南投縣南投市省府路6號、電話：049-2370030、傳真：049-2391517)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
臺北市調查處-(地址：106臺北市大安區基隆路二段176號;臺北市郵政60000號信箱、電話：02-27328888)",,,,,,
疑義、異議受理單位,交通部中央氣象署,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
申訴受理單位,行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
檢舉受理單位,"部會署-交通部採購稽核小組-(地址：540南投縣南投市省府路6號、電話：049-2370030、傳真：049-2391517)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
臺北市調查處-(地址：106臺北市大安區基隆路二段176號;臺北市郵政60000號信箱、電話：02-27328888)",,,,,,,,,,,,,,
資格項目,附加說明,,,,,,,,,,,,,,
廠商信用之證明,立案之公、私立大專院校免附。,,,,,,,,,,,,,,
廠商具有製造、供應或承做能力之證明,,,,,,,,,,,,,,,
廠商具有如期履約能力之證明,,,,,,,,,,,,,,,
廠商或其受雇人、從業人員具有專門技能之證明,,,,,,,,,,,,,,,
廠商具有維修、維護或售後服務能力之證明,,,,,,,,,,,,,,,
其他法令規定或經主管機關認定者,,,,,,,,,,,,,,,
"1.投標封套外部皆須書明投標廠商名稱、地址及採購案號或採購案名。採購技術規格如有疑問，請洽本機關	海象氣候組承辦人：陳維翔　電話：02-2349-1039
2.若截止收件日期及開標日期適逢本機關天災停止上班，則順延至下一上班日（恢復上班之第一天）同一時間、地點截止收件及開標。
3.請廠商投標前注意查看招標文件有無異動公告，餘詳招標文件之規定。
4.廠商對招標文件內容有疑義者，應自公告日或邀標日起等標期之四分之一內(其尾數不足1日者，以1日計)，以書面載明請釋廠商名稱、負責人或代表人姓名、聯絡電話、傳真機號碼向本機關請求釋疑，逾期或不具名者均不予受理。
5.本機關以書面答復前條請求釋疑廠商之期限：依採購法施行細則第43條第3項規定。（機關最後釋疑之次日起算至截止投標日或資格審查截止收件日之日數，不得少於原等標期之四分之一，其未滿1日者以1日計；前述日數有不足者，截止日至少應延後至補足不足之日數。）
6.1家以上之廠商投標即當場進行審查，資格符合需要者擇期簡報，俟評選出最優勝廠商後，再行辦理議價程序，投標廠商請準時參加，不另通知。
7.本案履約期限：
■廠商應於113年決標日至113年12月31日之期間內履行採購標的之供應。
■廠商需於下列期限內完成各期工作予本署審查或書面驗收:
1.需於決標次日起3工作天內上網連結政府研究資訊(GRB)系統，完成政府部門研究計畫基本資料表登錄
2.113年7月1日(含)前完成期中報告初稿繳交，經本署審查通過，7月31日(含)前交付期中報告(含7月1日以前之2次工作進度報告會議紀錄)。
3.113年11月29日(含)前完成期末報告初稿繳交，經本署審查通過，12月31日(含)前交付期末報告(含11月29日以前之2次工作進度報告會議紀錄)。",,,,,,,,,,,,,,,
疑義、異議受理單位,交通部中央氣象署,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
申訴受理單位,行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
檢舉受理單位,"部會署-交通部採購稽核小組-(地址：540南投縣南投市省府路6號、電話：049-2370030、傳真：049-2391517)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
臺北市調查處-(地址：106臺北市大安區基隆路二段176號;臺北市郵政60000號信箱、電話：02-27328888)",,,,,,,,,,,,,,
