是否於招標文件載明固定費用或費率，而僅評選組成該費用或費率之內容(最有利標評選辦法第9條第2項),是,,,,,,,,
是否依據最有利標評選辦法第12條第2款、第13條或第15條第1項第2款規定，決定最有利標,否,,,,,,,,
是否屬特殊採購,否,,,,,,,,
是否已辦理公開閱覽,否,,,,,,,,
是否屬統包,否,,,,,,,,
本案完成後所應達到之功能、效益、標準、品質或特性,,,,,,,,,
是否屬共同供應契約採購,否,,,,,,,,
是否屬二以上機關之聯合採購(不適用共同供應契約規定),否,,,,,,,,
是否應依公共工程專業技師簽證規則實施技師簽證,否,,,,,,,,
是否採行協商措施,否,,,,,,,,
是否適用採購法第104條或105條或招標期限標準第10條或第4條之1,否,,,,,,,,
是否依據採購法第106條第1項第1款辦理,否,,,,,,,,
最有利標,採購評選委員名單,,,,,,,,
領投開標,,,,,,,,,
是否提供電子領標,是機關文件費(機關實收)100元系統使用費20元文件代收費5元總計125元機關文件費指定收款機關單位：臺東縣政府是否提供現場領標：是招標文件領取地點950臺東縣臺東市中山路276號(發包中心)招標文件售價及付款方式文件費：新台幣200元正投標須知下載,,,,,,,,
是否提供電子投標,否,,,,,,,,
截止投標,113/04/02 17:00,,,,,,,,
開標時間,113/04/03 09:50,,,,,,,,
開標地點,本府發包中心開標室,,,,,,,,
是否須繳納押標金,"是，尚未提供廠商線上繳納押標金押標金額度：新台幣：170,000元正，押標金抬頭請書寫-臺東縣政府。",,,,,,,,
投標文字,正體中文,,,,,,,,
收受投標文件地點,寄達本府指定信箱（臺東郵局三二０信箱）或送達本府發包中心,,,,,,,,
其他,,,,,,,,,
是否依據採購法第99條,否,,,,,,,,
身心障礙福利機構團體或庇護工場生產物品及服務,項目 :分類 :,,,,,,,,
履約地點,臺東縣台東市(原住民地區),,,,,,,,
履約期限,廠商應於本局通知開工日起100日曆天內，完成施工安裝、檢測及教育訓練工作。,,,,,,,,
是否刊登公報,是,,,,,,,,
本案採購契約是否採用主管機關訂定之範本,是,,,,,,,,
契約是否訂有依物價指數調整價金規定,否，招標文件未訂物價指數調整條款其他: 無物調,,,,,,,,
廠商資格摘要,廠商登記或設立之證明投標廠商之基本資格須符合以下任一資格：具公司登記具商業登記廠商納稅之證明。如營業稅或所得稅除上述外之其他資格製造或販售與本招標案相關之廠商，檢附廠商登記或設立之證明文件及最近一期或上一期納稅之證明文件。,,,,,,,,
是否訂有與履約能力有關之基本資格,否,,,,,,,,
附加說明,"[招標文件領取方式及地點]
購取招標文件、圖說者，請自113年3月29日起，至113年4月2日止，於上班時間內持現金或匯票（註明受款人為臺東縣政府），逕向本府發包中心購領，郵購者請將招標文件費（以郵局匯票註明受款人為臺東縣政府），限時掛號郵寄臺東郵局第398號信箱購領（信封上應寫明名稱，並附預先書妥收件人姓名、住址、貼足限時掛號郵資100元之A3回件大信封），購圖者應另加郵資110 元，每人限購3份，本案提供電子領標。（廠商應自行估計郵遞往返時間）
其他：
一、餘詳「台東縣政府及所屬各機關學校財物採購投標須知」。
二、本公告刊登於政府採購公報、臺東縣全球資訊網(網址：http://www.taitung.gov.tw)及行政院公共工程委員會招標資訊(網址：http://web.pcc.gov.tw)，另函送洽辦機關、發包中心。
三、若截止收件日及開標日適逢天災停止上班，則順延至下一上班日同一時間截止收件及開標。
四、釋疑及異議專線電話：(089)326141轉323或324，傳真：(089)360508
五、本案如有更正事項，刊登於政府採購公報、臺東縣全球資訊網更正公告欄。
六、本案招標文件若與政府採購法相牴觸時，以政府採購法為主。
七、檢舉或申訴方式：
(一)檢舉受理單位
1.法務部調查局檢舉電話：（02）29177777、傳真（02）29188888、檢舉信箱：新店郵政60000號信箱。
2.臺東縣調查站檢舉電話：（089）236180地址：950臺東市中興路2段731號。
3.臺東縣政府採購稽核小組聯絡電話：（089）311262傳真：（089）353084地址：臺東市中山路276號。
4.中央採購稽核小組聯絡電話：（02）87897548、傳真：（02）87897554、地址：臺北市信義區松仁路3號9樓。
5. 法務部廉政署受理檢舉電話：0800-286-586；檢舉信箱：10099國史館郵局第153號信箱；傳真檢舉專線：（02）2381-1234；電子郵件檢舉信箱：gechief-p@mail.moj.gov.tw；24小時檢舉中心地址：10048臺北市中正區博愛路166號。                    
(二)申訴受理單位
行政院公共工程委員會採購申訴審議委員會聯絡電話：（02）87897530、傳真：（02）87897514、地址：臺北市信義區松仁路3號9樓。
八、本案如有更正並延後開標之處理方式：廠商於(更正前)所投之投標文件，經本府發包中心電話通知或傳真，如經廠商同意不領回，視同已投標，請勿重複投標，否則依政府採購法施行細則第33條第1項規定判為無效標。(餘詳更正公告之內容)。
九、「查詢押標金保證金相關資料同意書」為招標文件之一，並納入審查項目，請投標廠商依格式書寫完成後蓋章。

[履約地點]臺東縣(詳功能需求規格說明書)
[履約期限]廠商應於本局通知開工日起100日曆天內，完成施工安裝、檢測及教育訓練工作。","[招標文件領取方式及地點]
購取招標文件、圖說者，請自113年3月29日起，至113年4月2日止，於上班時間內持現金或匯票（註明受款人為臺東縣政府），逕向本府發包中心購領，郵購者請將招標文件費（以郵局匯票註明受款人為臺東縣政府），限時掛號郵寄臺東郵局第398號信箱購領（信封上應寫明名稱，並附預先書妥收件人姓名、住址、貼足限時掛號郵資100元之A3回件大信封），購圖者應另加郵資110 元，每人限購3份，本案提供電子領標。（廠商應自行估計郵遞往返時間）
其他：
一、餘詳「台東縣政府及所屬各機關學校財物採購投標須知」。
二、本公告刊登於政府採購公報、臺東縣全球資訊網(網址：http://www.taitung.gov.tw)及行政院公共工程委員會招標資訊(網址：http://web.pcc.gov.tw)，另函送洽辦機關、發包中心。
三、若截止收件日及開標日適逢天災停止上班，則順延至下一上班日同一時間截止收件及開標。
四、釋疑及異議專線電話：(089)326141轉323或324，傳真：(089)360508
五、本案如有更正事項，刊登於政府採購公報、臺東縣全球資訊網更正公告欄。
六、本案招標文件若與政府採購法相牴觸時，以政府採購法為主。
七、檢舉或申訴方式：
(一)檢舉受理單位
1.法務部調查局檢舉電話：（02）29177777、傳真（02）29188888、檢舉信箱：新店郵政60000號信箱。
2.臺東縣調查站檢舉電話：（089）236180地址：950臺東市中興路2段731號。
3.臺東縣政府採購稽核小組聯絡電話：（089）311262傳真：（089）353084地址：臺東市中山路276號。
4.中央採購稽核小組聯絡電話：（02）87897548、傳真：（02）87897554、地址：臺北市信義區松仁路3號9樓。
5. 法務部廉政署受理檢舉電話：0800-286-586；檢舉信箱：10099國史館郵局第153號信箱；傳真檢舉專線：（02）2381-1234；電子郵件檢舉信箱：gechief-p@mail.moj.gov.tw；24小時檢舉中心地址：10048臺北市中正區博愛路166號。                    
(二)申訴受理單位
行政院公共工程委員會採購申訴審議委員會聯絡電話：（02）87897530、傳真：（02）87897514、地址：臺北市信義區松仁路3號9樓。
八、本案如有更正並延後開標之處理方式：廠商於(更正前)所投之投標文件，經本府發包中心電話通知或傳真，如經廠商同意不領回，視同已投標，請勿重複投標，否則依政府採購法施行細則第33條第1項規定判為無效標。(餘詳更正公告之內容)。
九、「查詢押標金保證金相關資料同意書」為招標文件之一，並納入審查項目，請投標廠商依格式書寫完成後蓋章。

[履約地點]臺東縣(詳功能需求規格說明書)
[履約期限]廠商應於本局通知開工日起100日曆天內，完成施工安裝、檢測及教育訓練工作。",,,,,,,
"[招標文件領取方式及地點]
購取招標文件、圖說者，請自113年3月29日起，至113年4月2日止，於上班時間內持現金或匯票（註明受款人為臺東縣政府），逕向本府發包中心購領，郵購者請將招標文件費（以郵局匯票註明受款人為臺東縣政府），限時掛號郵寄臺東郵局第398號信箱購領（信封上應寫明名稱，並附預先書妥收件人姓名、住址、貼足限時掛號郵資100元之A3回件大信封），購圖者應另加郵資110 元，每人限購3份，本案提供電子領標。（廠商應自行估計郵遞往返時間）
其他：
一、餘詳「台東縣政府及所屬各機關學校財物採購投標須知」。
二、本公告刊登於政府採購公報、臺東縣全球資訊網(網址：http://www.taitung.gov.tw)及行政院公共工程委員會招標資訊(網址：http://web.pcc.gov.tw)，另函送洽辦機關、發包中心。
三、若截止收件日及開標日適逢天災停止上班，則順延至下一上班日同一時間截止收件及開標。
四、釋疑及異議專線電話：(089)326141轉323或324，傳真：(089)360508
五、本案如有更正事項，刊登於政府採購公報、臺東縣全球資訊網更正公告欄。
六、本案招標文件若與政府採購法相牴觸時，以政府採購法為主。
七、檢舉或申訴方式：
(一)檢舉受理單位
1.法務部調查局檢舉電話：（02）29177777、傳真（02）29188888、檢舉信箱：新店郵政60000號信箱。
2.臺東縣調查站檢舉電話：（089）236180地址：950臺東市中興路2段731號。
3.臺東縣政府採購稽核小組聯絡電話：（089）311262傳真：（089）353084地址：臺東市中山路276號。
4.中央採購稽核小組聯絡電話：（02）87897548、傳真：（02）87897554、地址：臺北市信義區松仁路3號9樓。
5. 法務部廉政署受理檢舉電話：0800-286-586；檢舉信箱：10099國史館郵局第153號信箱；傳真檢舉專線：（02）2381-1234；電子郵件檢舉信箱：gechief-p@mail.moj.gov.tw；24小時檢舉中心地址：10048臺北市中正區博愛路166號。                    
(二)申訴受理單位
行政院公共工程委員會採購申訴審議委員會聯絡電話：（02）87897530、傳真：（02）87897514、地址：臺北市信義區松仁路3號9樓。
八、本案如有更正並延後開標之處理方式：廠商於(更正前)所投之投標文件，經本府發包中心電話通知或傳真，如經廠商同意不領回，視同已投標，請勿重複投標，否則依政府採購法施行細則第33條第1項規定判為無效標。(餘詳更正公告之內容)。
九、「查詢押標金保證金相關資料同意書」為招標文件之一，並納入審查項目，請投標廠商依格式書寫完成後蓋章。

[履約地點]臺東縣(詳功能需求規格說明書)
[履約期限]廠商應於本局通知開工日起100日曆天內，完成施工安裝、檢測及教育訓練工作。",,,,,,,,,
是否刊登英文公告,否,,,,,,,,
疑義、異議、申訴及檢舉受理單位,"疑義、異議受理單位臺東縣政府申訴受理單位行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514)檢舉受理單位中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
臺東縣調查站-(地址：950臺東縣臺東市中興路二段731號;臺東郵政60000號信箱、電話：089-236180)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)",疑義、異議受理單位,臺東縣政府,,申訴受理單位,行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514),,檢舉受理單位,"中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
臺東縣調查站-(地址：950臺東縣臺東市中興路二段731號;臺東郵政60000號信箱、電話：089-236180)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)"
疑義、異議受理單位,臺東縣政府,,,,,,,,
,,,,,,,,,
申訴受理單位,行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514),,,,,,,,
,,,,,,,,,
檢舉受理單位,"中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
臺東縣調查站-(地址：950臺東縣臺東市中興路二段731號;臺東郵政60000號信箱、電話：089-236180)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)",,,,,,,,
"[招標文件領取方式及地點]
購取招標文件、圖說者，請自113年3月29日起，至113年4月2日止，於上班時間內持現金或匯票（註明受款人為臺東縣政府），逕向本府發包中心購領，郵購者請將招標文件費（以郵局匯票註明受款人為臺東縣政府），限時掛號郵寄臺東郵局第398號信箱購領（信封上應寫明名稱，並附預先書妥收件人姓名、住址、貼足限時掛號郵資100元之A3回件大信封），購圖者應另加郵資110 元，每人限購3份，本案提供電子領標。（廠商應自行估計郵遞往返時間）
其他：
一、餘詳「台東縣政府及所屬各機關學校財物採購投標須知」。
二、本公告刊登於政府採購公報、臺東縣全球資訊網(網址：http://www.taitung.gov.tw)及行政院公共工程委員會招標資訊(網址：http://web.pcc.gov.tw)，另函送洽辦機關、發包中心。
三、若截止收件日及開標日適逢天災停止上班，則順延至下一上班日同一時間截止收件及開標。
四、釋疑及異議專線電話：(089)326141轉323或324，傳真：(089)360508
五、本案如有更正事項，刊登於政府採購公報、臺東縣全球資訊網更正公告欄。
六、本案招標文件若與政府採購法相牴觸時，以政府採購法為主。
七、檢舉或申訴方式：
(一)檢舉受理單位
1.法務部調查局檢舉電話：（02）29177777、傳真（02）29188888、檢舉信箱：新店郵政60000號信箱。
2.臺東縣調查站檢舉電話：（089）236180地址：950臺東市中興路2段731號。
3.臺東縣政府採購稽核小組聯絡電話：（089）311262傳真：（089）353084地址：臺東市中山路276號。
4.中央採購稽核小組聯絡電話：（02）87897548、傳真：（02）87897554、地址：臺北市信義區松仁路3號9樓。
5. 法務部廉政署受理檢舉電話：0800-286-586；檢舉信箱：10099國史館郵局第153號信箱；傳真檢舉專線：（02）2381-1234；電子郵件檢舉信箱：gechief-p@mail.moj.gov.tw；24小時檢舉中心地址：10048臺北市中正區博愛路166號。                    
(二)申訴受理單位
行政院公共工程委員會採購申訴審議委員會聯絡電話：（02）87897530、傳真：（02）87897514、地址：臺北市信義區松仁路3號9樓。
八、本案如有更正並延後開標之處理方式：廠商於(更正前)所投之投標文件，經本府發包中心電話通知或傳真，如經廠商同意不領回，視同已投標，請勿重複投標，否則依政府採購法施行細則第33條第1項規定判為無效標。(餘詳更正公告之內容)。
九、「查詢押標金保證金相關資料同意書」為招標文件之一，並納入審查項目，請投標廠商依格式書寫完成後蓋章。

[履約地點]臺東縣(詳功能需求規格說明書)
[履約期限]廠商應於本局通知開工日起100日曆天內，完成施工安裝、檢測及教育訓練工作。",,,,,,,,,
疑義、異議受理單位,臺東縣政府,,,,,,,,
,,,,,,,,,
申訴受理單位,行政院公共工程委員會採購申訴審議委員會-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897530、傳真：02-87897514),,,,,,,,
,,,,,,,,,
檢舉受理單位,"中央採購稽核小組-(地址：110臺北市信義區松仁路3號9樓、電話：02-87897548、傳真：02-87897554)
臺東縣調查站-(地址：950臺東縣臺東市中興路二段731號;臺東郵政60000號信箱、電話：089-236180)
法務部廉政署-(地址：100臺北市中正區博愛路166號;100006國史館郵局第153號信箱、電話：0800286586、傳真：02-23811234)
法務部調查局-(地址：231新北市新店區中華路74號;新店郵政60000號信箱、電話：02-29177777、傳真：02-29188888)",,,,,,,,
